p;q;time
0.410334;0.152274;2016-01-02T21:15:00Z
0.533436;0.0276864;2016-01-02T21:30:00Z
0.487842;-0.0276864;2016-01-02T21:45:00Z
0.506079;0.0553728;2016-01-02T22:00:00Z
0.405774;0.0922872;2016-01-02T22:15:00Z
0.451368;0.083058;2016-01-02T22:30:00Z
0.665652;0.0369144;2016-01-02T22:45:00Z
0.542553;0.0599868;2016-01-02T23:00:00Z
0.496959;0.07383;2016-01-02T23:15:00Z
0.392097;0.0138432;2016-01-02T23:30:00Z
0.396657;0.0415296;2016-01-02T23:45:00Z
0.460485;0.0415296;2016-01-03T00:00:00Z
0.364743;0.161502;2016-01-03T00:15:00Z
0.537993;0.083058;2016-01-03T00:30:00Z
0.433131;-0.004614;2016-01-03T00:45:00Z
0.314589;0.083058;2016-01-03T01:00:00Z
0.264438;0.0507576;2016-01-03T01:15:00Z
0.241641;-0.0461436;2016-01-03T01:30:00Z
0.250761;0.0461436;2016-01-03T01:45:00Z
0.18237;0.0553728;2016-01-03T02:00:00Z
0.177813;0.0;2016-01-03T02:15:00Z
0.19149;0.0369144;2016-01-03T02:30:00Z
0.150456;0.0969012;2016-01-03T02:45:00Z
0.18693;0.004614;2016-01-03T03:00:00Z
0.18693;0.0323004;2016-01-03T03:15:00Z
0.209727;-0.0507576;2016-01-03T03:30:00Z
0.159573;-0.0507576;2016-01-03T03:45:00Z
0.150456;0.0553728;2016-01-03T04:00:00Z
0.218844;0.1015152;2016-01-03T04:15:00Z
0.200607;-0.0184572;2016-01-03T04:30:00Z
0.250761;0.1891884;2016-01-03T04:45:00Z
0.223404;0.0415296;2016-01-03T05:00:00Z
0.273555;0.0415296;2016-01-03T05:15:00Z
0.241641;0.1938024;2016-01-03T05:30:00Z
0.218844;-0.0276864;2016-01-03T05:45:00Z
0.273555;-0.0230712;2016-01-03T06:00:00Z
0.232524;-0.0415296;2016-01-03T06:15:00Z
0.250761;-0.0276864;2016-01-03T06:30:00Z
0.214287;-0.0599868;2016-01-03T06:45:00Z
0.250761;-0.0415296;2016-01-03T07:00:00Z
0.227964;0.0184572;2016-01-03T07:15:00Z
0.214287;0.0230712;2016-01-03T07:30:00Z
0.323709;-0.0323004;2016-01-03T07:45:00Z
0.3693;0.004614;2016-01-03T08:00:00Z
0.364743;-0.0599868;2016-01-03T08:15:00Z
0.278115;-0.0092292;2016-01-03T08:30:00Z
0.268998;-0.0323004;2016-01-03T08:45:00Z
0.300912;-0.0323004;2016-01-03T09:00:00Z
0.332826;0.0369144;2016-01-03T09:15:00Z
0.364743;0.0092292;2016-01-03T09:30:00Z
0.37386;0.0369144;2016-01-03T09:45:00Z
0.433131;0.0876732;2016-01-03T10:00:00Z
0.401217;0.0;2016-01-03T10:15:00Z
0.401217;0.0876732;2016-01-03T10:30:00Z
0.55623;-0.0276864;2016-01-03T10:45:00Z
0.460485;0.07383;2016-01-03T11:00:00Z
0.355623;-0.0876732;2016-01-03T11:15:00Z
0.446808;-0.07383;2016-01-03T11:30:00Z
0.332826;0.1753452;2016-01-03T11:45:00Z
0.355623;0.0323004;2016-01-03T12:00:00Z
0.314589;-0.0276864;2016-01-03T12:15:00Z
0.332826;0.0461436;2016-01-03T12:30:00Z
0.337386;0.078444;2016-01-03T12:45:00Z
0.501519;0.0230712;2016-01-03T13:00:00Z
1.194528;0.0092292;2016-01-03T13:15:00Z
0.93921;0.0876732;2016-01-03T13:30:00Z
1.837386;0.0323004;2016-01-03T13:45:00Z
2.457447;1.333548;2016-01-03T14:00:00Z
0.74772;0.0184572;2016-01-03T14:15:00Z
0.519756;-0.0461436;2016-01-03T14:30:00Z
0.492402;0.078444;2016-01-03T14:45:00Z
0.501519;0.0276864;2016-01-03T15:00:00Z
0.601824;0.239946;2016-01-03T15:15:00Z
0.501519;0.0599868;2016-01-03T15:30:00Z
0.496959;0.235332;2016-01-03T15:45:00Z
0.442248;0.1338156;2016-01-03T16:00:00Z
0.528876;-0.0323004;2016-01-03T16:15:00Z
0.537993;-0.0138432;2016-01-03T16:30:00Z
0.56535;-0.0092292;2016-01-03T16:45:00Z
0.674772;-0.0553728;2016-01-03T17:00:00Z
1.559271;-0.0276864;2016-01-03T17:15:00Z
1.636779;-0.0092292;2016-01-03T17:30:00Z
1.417932;-0.0184572;2016-01-03T17:45:00Z
1.449849;-0.0138432;2016-01-03T18:00:00Z
1.31307;0.2445612;2016-01-03T18:15:00Z
1.372341;0.078444;2016-01-03T18:30:00Z
1.235562;0.0876732;2016-01-03T18:45:00Z
1.162614;-0.0507576;2016-01-03T19:00:00Z
1.075989;-0.0230712;2016-01-03T19:15:00Z
1.50456;0.0092292;2016-01-03T19:30:00Z
1.705167;-0.0323004;2016-01-03T19:45:00Z
1.50912;0.004614;2016-01-03T20:00:00Z
1.340427;0.0;2016-01-03T20:15:00Z
1.016718;0.078444;2016-01-03T20:30:00Z
0.879939;-0.0092292;2016-01-03T20:45:00Z
0.857142;0.004614;2016-01-03T21:00:00Z
0.911853;-0.0369144;2016-01-03T21:15:00Z
0.75228;0.004614;2016-01-03T21:30:00Z
0.693009;0.0922872;2016-01-03T21:45:00Z
0.688449;0.2445612;2016-01-03T22:00:00Z
0.761397;0.0646008;2016-01-03T22:15:00Z
0.688449;0.0369144;2016-01-03T22:30:00Z
0.706686;-0.0323004;2016-01-03T22:45:00Z
0.729483;-0.0323004;2016-01-03T23:00:00Z
0.588147;-0.0369144;2016-01-03T23:15:00Z
0.615501;0.0692148;2016-01-03T23:30:00Z
1.732524;0.152274;2016-01-03T23:45:00Z
0.642858;0.2491752;2016-01-04T00:00:00Z
0.583587;0.2168748;2016-01-04T00:15:00Z
1.568388;-0.0369144;2016-01-04T00:30:00Z
0.56535;0.1384308;2016-01-04T00:45:00Z
0.38298;0.1661172;2016-01-04T01:00:00Z
0.38298;0.0369144;2016-01-04T01:15:00Z
0.469605;-0.0276864;2016-01-04T01:30:00Z
0.410334;0.1938024;2016-01-04T01:45:00Z
0.428571;0.078444;2016-01-04T02:00:00Z
0.282675;-0.0184572;2016-01-04T02:15:00Z
0.241641;-0.0553728;2016-01-04T02:30:00Z
0.19149;0.0323004;2016-01-04T02:45:00Z
0.268998;0.0692148;2016-01-04T03:00:00Z
0.168693;0.0184572;2016-01-04T03:15:00Z
0.18237;0.0599868;2016-01-04T03:30:00Z
0.173253;0.0553728;2016-01-04T03:45:00Z
0.227964;0.0415296;2016-01-04T04:00:00Z
0.232524;0.0369144;2016-01-04T04:15:00Z
0.18693;0.083058;2016-01-04T04:30:00Z
0.209727;-0.0415296;2016-01-04T04:45:00Z
0.19605;0.0692148;2016-01-04T05:00:00Z
0.341946;0.0230712;2016-01-04T05:15:00Z
0.282675;0.1015152;2016-01-04T05:30:00Z
0.451368;0.1430448;2016-01-04T05:45:00Z
0.510639;0.152274;2016-01-04T06:00:00Z
0.396657;0.0092292;2016-01-04T06:15:00Z
0.583587;0.0138432;2016-01-04T06:30:00Z
0.642858;0.0553728;2016-01-04T06:45:00Z
0.55623;0.0323004;2016-01-04T07:00:00Z
0.579027;0.0876732;2016-01-04T07:15:00Z
0.56991;-0.0276864;2016-01-04T07:30:00Z
0.56991;0.0276864;2016-01-04T07:45:00Z
0.419454;0.0969012;2016-01-04T08:00:00Z
0.437691;0.0876732;2016-01-04T08:15:00Z
0.455928;0.1799592;2016-01-04T08:30:00Z
0.474165;-0.0369144;2016-01-04T08:45:00Z
0.469605;-0.004614;2016-01-04T09:00:00Z
0.460485;-0.0230712;2016-01-04T09:15:00Z
0.428571;0.1061304;2016-01-04T09:30:00Z
0.414894;-0.0507576;2016-01-04T09:45:00Z
0.524316;0.0507576;2016-01-04T10:00:00Z
0.492402;0.083058;2016-01-04T10:15:00Z
0.501519;0.0507576;2016-01-04T10:30:00Z
0.451368;-0.0230712;2016-01-04T10:45:00Z
0.433131;0.004614;2016-01-04T11:00:00Z
0.583587;0.1661172;2016-01-04T11:15:00Z
0.551673;-0.0230712;2016-01-04T11:30:00Z
0.537993;0.0;2016-01-04T11:45:00Z
0.620061;0.0692148;2016-01-04T12:00:00Z
0.547113;0.0507576;2016-01-04T12:15:00Z
0.606384;0.004614;2016-01-04T12:30:00Z
0.592704;0.0323004;2016-01-04T12:45:00Z
0.629178;-0.0276864;2016-01-04T13:00:00Z
0.606384;-0.0276864;2016-01-04T13:15:00Z
0.574467;0.1199736;2016-01-04T13:30:00Z
0.693009;0.0415296;2016-01-04T13:45:00Z
0.711246;-0.0138432;2016-01-04T14:00:00Z
0.770517;0.0323004;2016-01-04T14:15:00Z
0.579027;-0.0323004;2016-01-04T14:30:00Z
0.55623;0.0323004;2016-01-04T14:45:00Z
0.624621;0.0276864;2016-01-04T15:00:00Z
0.56079;0.0692148;2016-01-04T15:15:00Z
0.683892;0.1107444;2016-01-04T15:30:00Z
0.56991;0.0230712;2016-01-04T15:45:00Z
0.506079;0.0692148;2016-01-04T16:00:00Z
1.176291;0.7013808;2016-01-04T16:15:00Z
0.396657;0.1891884;2016-01-04T16:30:00Z
0.264438;-0.0415296;2016-01-04T16:45:00Z
0.323709;0.0646008;2016-01-04T17:00:00Z
0.451368;0.0230712;2016-01-04T17:15:00Z
0.410334;0.0369144;2016-01-04T17:30:00Z
0.693009;0.0;2016-01-04T17:45:00Z
0.670212;0.0230712;2016-01-04T18:00:00Z
0.816108;0.2537892;2016-01-04T18:15:00Z
1.053192;0.1015152;2016-01-04T18:30:00Z
1.016718;-0.0369144;2016-01-04T18:45:00Z
0.971124;0.1707312;2016-01-04T19:00:00Z
0.838905;-0.0138432;2016-01-04T19:15:00Z
0.715806;0.1384308;2016-01-04T19:30:00Z
0.693009;0.0276864;2016-01-04T19:45:00Z
0.993921;-0.0092292;2016-01-04T20:00:00Z
0.857142;0.156888;2016-01-04T20:15:00Z
1.148937;0.632166;2016-01-04T20:30:00Z
1.632219;0.2214888;2016-01-04T20:45:00Z
1.299393;-0.0184572;2016-01-04T21:00:00Z
1.098783;-0.0646008;2016-01-04T21:15:00Z
0.75684;-0.0507576;2016-01-04T21:30:00Z
0.715806;0.0553728;2016-01-04T21:45:00Z
0.952887;0.0323004;2016-01-04T22:00:00Z
1.408815;-0.0461436;2016-01-04T22:15:00Z
1.016718;0.078444;2016-01-04T22:30:00Z
0.688449;-0.0323004;2016-01-04T22:45:00Z
0.547113;0.2261028;2016-01-04T23:00:00Z
0.606384;0.1430448;2016-01-04T23:15:00Z
0.410334;0.0599868;2016-01-04T23:30:00Z
0.364743;0.2722464;2016-01-04T23:45:00Z
0.37842;-0.0553728;2016-01-05T00:00:00Z
0.351063;-0.004614;2016-01-05T00:15:00Z
0.428571;0.0323004;2016-01-05T00:30:00Z
0.364743;0.1015152;2016-01-05T00:45:00Z
0.241641;0.1245876;2016-01-05T01:00:00Z
0.205167;0.0646008;2016-01-05T01:15:00Z
0.209727;0.0138432;2016-01-05T01:30:00Z
0.18693;0.0092292;2016-01-05T01:45:00Z
0.209727;0.07383;2016-01-05T02:00:00Z
0.18237;0.004614;2016-01-05T02:15:00Z
0.214287;0.0;2016-01-05T02:30:00Z
0.19605;0.0;2016-01-05T02:45:00Z
0.168693;0.0369144;2016-01-05T03:00:00Z
0.177813;0.0092292;2016-01-05T03:15:00Z
0.155016;-0.0276864;2016-01-05T03:30:00Z
0.173253;0.0184572;2016-01-05T03:45:00Z
0.223404;-0.0138432;2016-01-05T04:00:00Z
0.209727;-0.0461436;2016-01-05T04:15:00Z
0.246201;-0.0184572;2016-01-05T04:30:00Z
0.19149;0.0138432;2016-01-05T04:45:00Z
0.200607;0.0369144;2016-01-05T05:00:00Z
0.246201;0.0369144;2016-01-05T05:15:00Z
0.255318;0.0092292;2016-01-05T05:30:00Z
0.305472;0.004614;2016-01-05T05:45:00Z
0.305472;0.0507576;2016-01-05T06:00:00Z
0.465045;0.0922872;2016-01-05T06:15:00Z
0.506079;0.0876732;2016-01-05T06:30:00Z
0.957447;0.1061304;2016-01-05T06:45:00Z
0.811551;0.0276864;2016-01-05T07:00:00Z
0.328266;0.0553728;2016-01-05T07:15:00Z
0.506079;0.0922872;2016-01-05T07:30:00Z
0.770517;0.0092292;2016-01-05T07:45:00Z
1.363221;0.083058;2016-01-05T08:00:00Z
0.711246;0.078444;2016-01-05T08:15:00Z
1.057752;-0.1338156;2016-01-05T08:30:00Z
1.003041;-0.1707312;2016-01-05T08:45:00Z
1.167174;0.0230712;2016-01-05T09:00:00Z
0.702129;0.2168748;2016-01-05T09:15:00Z
0.533436;0.323004;2016-01-05T09:30:00Z
0.387537;0.078444;2016-01-05T09:45:00Z
0.542553;0.0230712;2016-01-05T10:00:00Z
0.551673;0.0922872;2016-01-05T10:15:00Z
0.460485;0.0323004;2016-01-05T10:30:00Z
0.74316;0.313776;2016-01-05T10:45:00Z
0.127659;0.0323004;2016-01-05T11:00:00Z
0.779634;0.0415296;2016-01-05T11:15:00Z
0.515199;0.0369144;2016-01-05T11:30:00Z
0.387537;-0.004614;2016-01-05T11:45:00Z
0.702129;0.1199736;2016-01-05T12:00:00Z
0.3693;0.083058;2016-01-05T12:15:00Z
0.56535;0.0507576;2016-01-05T12:30:00Z
0.501519;0.4337484;2016-01-05T12:45:00Z
0.615501;0.4245204;2016-01-05T13:00:00Z
0.524316;0.152274;2016-01-05T13:15:00Z
0.433131;0.1199736;2016-01-05T13:30:00Z
0.533436;0.0230712;2016-01-05T13:45:00Z
0.37386;-0.0323004;2016-01-05T14:00:00Z
0.620061;0.0184572;2016-01-05T14:15:00Z
0.537993;0.0184572;2016-01-05T14:30:00Z
0.665652;0.0276864;2016-01-05T14:45:00Z
0.588147;-0.0230712;2016-01-05T15:00:00Z
0.528876;0.0369144;2016-01-05T15:15:00Z
0.579027;0.0876732;2016-01-05T15:30:00Z
0.487842;0.0369144;2016-01-05T15:45:00Z
0.574467;0.004614;2016-01-05T16:00:00Z
0.469605;0.07383;2016-01-05T16:15:00Z
0.410334;0.0507576;2016-01-05T16:30:00Z
0.405774;0.004614;2016-01-05T16:45:00Z
0.387537;-0.0323004;2016-01-05T17:00:00Z
0.401217;-0.0138432;2016-01-05T17:15:00Z
0.597264;0.0;2016-01-05T17:30:00Z
0.665652;0.0969012;2016-01-05T17:45:00Z
0.474165;0.078444;2016-01-05T18:00:00Z
1.208208;0.5860224;2016-01-05T18:15:00Z
0.706686;0.3645336;2016-01-05T18:30:00Z
0.651975;0.2030316;2016-01-05T18:45:00Z
0.843465;0.0230712;2016-01-05T19:00:00Z
0.496959;0.078444;2016-01-05T19:15:00Z
0.966564;0.0922872;2016-01-05T19:30:00Z
0.74772;0.0230712;2016-01-05T19:45:00Z
0.496959;0.004614;2016-01-05T20:00:00Z
0.829788;0.1292016;2016-01-05T20:15:00Z
0.697569;-0.004614;2016-01-05T20:30:00Z
0.861702;0.0876732;2016-01-05T20:45:00Z
0.765957;0.161502;2016-01-05T21:00:00Z
0.519756;0.0599868;2016-01-05T21:15:00Z
0.706686;0.083058;2016-01-05T21:30:00Z
0.706686;0.1430448;2016-01-05T21:45:00Z
0.574467;0.07383;2016-01-05T22:00:00Z
0.852585;0.083058;2016-01-05T22:15:00Z
0.916413;0.161502;2016-01-05T22:30:00Z
0.761397;0.083058;2016-01-05T22:45:00Z
0.597264;0.0;2016-01-05T23:00:00Z
0.533436;-0.0323004;2016-01-05T23:15:00Z
0.469605;-0.0507576;2016-01-05T23:30:00Z
0.291792;-0.004614;2016-01-05T23:45:00Z
0.355623;0.0276864;2016-01-06T00:00:00Z
0.310029;0.1430448;2016-01-06T00:15:00Z
0.227964;0.1107444;2016-01-06T00:30:00Z
0.209727;0.0276864;2016-01-06T00:45:00Z
0.177813;0.0323004;2016-01-06T01:00:00Z
0.168693;0.0692148;2016-01-06T01:15:00Z
0.18237;0.0922872;2016-01-06T01:30:00Z
0.200607;0.1338156;2016-01-06T01:45:00Z
0.214287;0.0553728;2016-01-06T02:00:00Z
0.19605;-0.0184572;2016-01-06T02:15:00Z
0.177813;0.004614;2016-01-06T02:30:00Z
0.18237;-0.0599868;2016-01-06T02:45:00Z
0.168693;-0.0230712;2016-01-06T03:00:00Z
0.18693;0.0184572;2016-01-06T03:15:00Z
0.200607;0.0138432;2016-01-06T03:30:00Z
0.200607;-0.0323004;2016-01-06T03:45:00Z
0.159573;0.0;2016-01-06T04:00:00Z
0.168693;-0.0323004;2016-01-06T04:15:00Z
0.218844;-0.0323004;2016-01-06T04:30:00Z
0.19149;0.0138432;2016-01-06T04:45:00Z
0.205167;0.078444;2016-01-06T05:00:00Z
0.237081;0.0184572;2016-01-06T05:15:00Z
0.268998;0.0599868;2016-01-06T05:30:00Z
0.360183;0.0646008;2016-01-06T05:45:00Z
0.351063;0.1107444;2016-01-06T06:00:00Z
0.55623;0.1292016;2016-01-06T06:15:00Z
0.310029;0.004614;2016-01-06T06:30:00Z
0.465045;-0.0969012;2016-01-06T06:45:00Z
0.355623;-0.0969012;2016-01-06T07:00:00Z
0.879939;0.0276864;2016-01-06T07:15:00Z
0.551673;0.0922872;2016-01-06T07:30:00Z
0.56535;-0.004614;2016-01-06T07:45:00Z
0.579027;0.1661172;2016-01-06T08:00:00Z
0.492402;0.0969012;2016-01-06T08:15:00Z
0.542553;0.0184572;2016-01-06T08:30:00Z
0.455928;-0.004614;2016-01-06T08:45:00Z
0.898176;0.0092292;2016-01-06T09:00:00Z
0.592704;0.1984176;2016-01-06T09:15:00Z
0.542553;0.1061304;2016-01-06T09:30:00Z
0.683892;-0.004614;2016-01-06T09:45:00Z
0.524316;0.07383;2016-01-06T10:00:00Z
0.501519;0.083058;2016-01-06T10:15:00Z
0.487842;0.1015152;2016-01-06T10:30:00Z
0.524316;0.0646008;2016-01-06T10:45:00Z
0.300912;0.0323004;2016-01-06T11:00:00Z
0.519756;0.083058;2016-01-06T11:15:00Z
0.597264;0.0507576;2016-01-06T11:30:00Z
0.519756;-0.0323004;2016-01-06T11:45:00Z
0.455928;-0.004614;2016-01-06T12:00:00Z
0.629178;0.0692148;2016-01-06T12:15:00Z
0.437691;0.1292016;2016-01-06T12:30:00Z
0.405774;-0.0092292;2016-01-06T12:45:00Z
0.515199;0.0323004;2016-01-06T13:00:00Z
0.496959;-0.0138432;2016-01-06T13:15:00Z
0.428571;0.1384308;2016-01-06T13:30:00Z
0.592704;0.1292016;2016-01-06T13:45:00Z
0.442248;0.2445612;2016-01-06T14:00:00Z
