p;q;time
0.4629348;0.3789296;2016-01-03T20:15:00Z
0.5095995;0.3927;2016-01-03T20:30:00Z
0.5031618;0.3855404;2016-01-03T20:45:00Z
0.5568093;0.4268488;2016-01-03T21:00:00Z
0.5568093;0.3580024;2016-01-03T21:15:00Z
0.5970363;0.3789296;2016-01-03T21:30:00Z
0.5568093;0.3789296;2016-01-03T21:45:00Z
0.5766537;0.4268488;2016-01-03T22:00:00Z
0.4495212;0.3513916;2016-01-03T22:15:00Z
0.4763415;0.3855404;2016-01-03T22:30:00Z
0.5230131;0.420238;2016-01-03T22:45:00Z
0.6775041;0.3100832;2016-01-03T23:00:00Z
0.4559589;0.3100832;2016-01-03T23:15:00Z
0.5230131;0.420238;2016-01-03T23:30:00Z
0.5433957;0.4819248;2016-01-03T23:45:00Z
0.5364198;0.4406164;2016-01-04T00:00:00Z
0.4961928;0.4268488;2016-01-04T00:15:00Z
0.375498;0.3100832;2016-01-04T00:30:00Z
0.5095995;0.4340084;2016-01-04T00:45:00Z
0.5095995;0.4406164;2016-01-04T01:00:00Z
0.4629348;0.37177;2016-01-04T01:15:00Z
0.4425453;0.3927;2016-01-04T01:30:00Z
0.3958806;0.3304616;2016-01-04T01:45:00Z
0.4092873;0.365162;2016-01-04T02:00:00Z
0.4092873;0.3580024;2016-01-04T02:15:00Z
0.4961928;0.4543868;2016-01-04T02:30:00Z
0.4023183;0.337624;2016-01-04T02:45:00Z
0.3556467;0.2825452;2016-01-04T03:00:00Z
0.5299821;0.4406164;2016-01-04T03:15:00Z
0.4495212;0.399308;2016-01-04T03:30:00Z
0.3958806;0.3304616;2016-01-04T03:45:00Z
0.3958806;0.3238536;2016-01-04T04:00:00Z
0.4693725;0.4340084;2016-01-04T04:15:00Z
0.4227009;0.365162;2016-01-04T04:30:00Z
0.4227009;0.365162;2016-01-04T04:45:00Z
0.3620844;0.2616152;2016-01-04T05:00:00Z
0.5766537;0.3789296;2016-01-04T05:15:00Z
0.570216;0.3855404;2016-01-04T05:30:00Z
0.5031618;0.3580024;2016-01-04T05:45:00Z
0.4559589;0.37177;2016-01-04T06:00:00Z
0.4092873;0.3304616;2016-01-04T06:15:00Z
0.4227009;0.3513916;2016-01-04T06:30:00Z
0.4961928;0.3789296;2016-01-04T06:45:00Z
0.4897551;0.420238;2016-01-04T07:00:00Z
0.4227009;0.3304616;2016-01-04T07:15:00Z
0.382467;0.289156;2016-01-04T07:30:00Z
0.4023183;0.3238536;2016-01-04T07:45:00Z
1.4617512;0.399308;2016-01-04T08:00:00Z
0.6302943;0.4543868;2016-01-04T08:15:00Z
0.570216;0.475314;2016-01-04T08:30:00Z
0.5970363;0.5303928;2016-01-04T08:45:00Z
0.5433957;0.4956952;2016-01-04T09:00:00Z
0.5568093;0.5232332;2016-01-04T09:15:00Z
0.5433957;0.5094628;2016-01-04T09:30:00Z
0.6238566;0.5507712;2016-01-04T09:45:00Z
0.5766537;0.5370008;2016-01-04T10:00:00Z
0.570216;0.5370008;2016-01-04T10:15:00Z
0.5766537;0.5507712;2016-01-04T10:30:00Z
0.5836296;0.5370008;2016-01-04T10:45:00Z
0.603474;0.4543868;2016-01-04T11:00:00Z
0.603474;0.399308;2016-01-04T11:15:00Z
0.5364198;0.4890844;2016-01-04T11:30:00Z
0.6372702;0.6267772;2016-01-04T11:45:00Z
1.3480323;0.5992392;2016-01-04T12:00:00Z
1.4215173;0.5920796;2016-01-04T12:15:00Z
0.978972;0.4543868;2016-01-04T12:30:00Z
1.4751579;0.6267772;2016-01-04T12:45:00Z
1.3008225;0.5166224;2016-01-04T13:00:00Z
1.2005103;0.5094628;2016-01-04T13:15:00Z
1.2337683;0.5370008;2016-01-04T13:30:00Z
1.206948;0.4681544;2016-01-04T13:45:00Z
1.1066358;0.5920796;2016-01-04T14:00:00Z
1.133463;0.5232332;2016-01-04T14:15:00Z
1.1468697;0.4956952;2016-01-04T14:30:00Z
1.0862532;0.4819248;2016-01-04T14:45:00Z
1.3346187;0.5992392;2016-01-04T15:00:00Z
1.0664088;0.4956952;2016-01-04T15:15:00Z
0.8652462;0.4890844;2016-01-04T15:30:00Z
0.5498334;0.4819248;2016-01-04T15:45:00Z
0.5632401;0.4890844;2016-01-04T16:00:00Z
0.7107621;0.7297724;2016-01-04T16:15:00Z
0.7375824;0.74354;2016-01-04T16:30:00Z
0.8250192;0.792008;2016-01-04T16:45:00Z
0.7981989;0.6196176;2016-01-04T17:00:00Z
0.5299821;0.4340084;2016-01-04T17:15:00Z
0.5433957;0.4681544;2016-01-04T17:30:00Z
0.570216;0.4890844;2016-01-04T17:45:00Z
0.757965;0.5783092;2016-01-04T18:00:00Z
1.4617512;0.5370008;2016-01-04T18:15:00Z
1.166721;0.5094628;2016-01-04T18:30:00Z
0.7107621;0.5992392;2016-01-04T18:45:00Z
0.7311447;0.5992392;2016-01-04T19:00:00Z
0.6238566;0.5370008;2016-01-04T19:15:00Z
0.6104499;0.5094628;2016-01-04T19:30:00Z
0.570216;0.4543868;2016-01-04T19:45:00Z
0.5433957;0.447776;2016-01-04T20:00:00Z
0.5299821;0.4340084;2016-01-04T20:15:00Z
0.5165754;0.4268488;2016-01-04T20:30:00Z
0.5299821;0.4543868;2016-01-04T20:45:00Z
0.5299821;0.4340084;2016-01-04T21:00:00Z
0.5433957;0.365162;2016-01-04T21:15:00Z
0.5433957;0.3100832;2016-01-04T21:30:00Z
0.5433957;0.3855404;2016-01-04T21:45:00Z
0.5230131;0.365162;2016-01-04T22:00:00Z
0.4361145;0.3304616;2016-01-04T22:15:00Z
0.4961928;0.3580024;2016-01-04T22:30:00Z
0.5299821;0.3855404;2016-01-04T22:45:00Z
0.7644027;0.3513916;2016-01-04T23:00:00Z
0.5230131;0.365162;2016-01-04T23:15:00Z
0.5498334;0.420238;2016-01-04T23:30:00Z
0.4961928;0.399308;2016-01-04T23:45:00Z
0.5230131;0.4268488;2016-01-05T00:00:00Z
0.375498;0.3238536;2016-01-05T00:15:00Z
0.4559589;0.37177;2016-01-05T00:30:00Z
0.4827792;0.4130784;2016-01-05T00:45:00Z
0.5299821;0.4543868;2016-01-05T01:00:00Z
0.4897551;0.420238;2016-01-05T01:15:00Z
0.3889047;0.2963156;2016-01-05T01:30:00Z
0.382467;0.3304616;2016-01-05T01:45:00Z
0.4291386;0.399308;2016-01-05T02:00:00Z
0.4092873;0.3513916;2016-01-05T02:15:00Z
0.3889047;0.316694;2016-01-05T02:30:00Z
0.4827792;0.3789296;2016-01-05T02:45:00Z
0.4495212;0.4130784;2016-01-05T03:00:00Z
0.4425453;0.3855404;2016-01-05T03:15:00Z
0.4291386;0.3580024;2016-01-05T03:30:00Z
0.4291386;0.3513916;2016-01-05T03:45:00Z
0.4023183;0.365162;2016-01-05T04:00:00Z
0.375498;0.3238536;2016-01-05T04:15:00Z
0.4023183;0.316694;2016-01-05T04:30:00Z
0.5095995;0.447776;2016-01-05T04:45:00Z
0.4559589;0.3789296;2016-01-05T05:00:00Z
0.5433957;0.3513916;2016-01-05T05:15:00Z
0.5364198;0.344232;2016-01-05T05:30:00Z
0.4961928;0.365162;2016-01-05T05:45:00Z
0.4361145;0.3304616;2016-01-05T06:00:00Z
0.4291386;0.3304616;2016-01-05T06:15:00Z
0.4629348;0.37177;2016-01-05T06:30:00Z
0.4897551;0.475314;2016-01-05T06:45:00Z
0.5165754;0.3855404;2016-01-05T07:00:00Z
1.5556257;0.4130784;2016-01-05T07:15:00Z
0.6705282;0.4268488;2016-01-05T07:30:00Z
0.5498334;0.475314;2016-01-05T07:45:00Z
0.5230131;0.420238;2016-01-05T08:00:00Z
0.5433957;0.4681544;2016-01-05T08:15:00Z
0.5900673;0.4681544;2016-01-05T08:30:00Z
0.791223;0.5783092;2016-01-05T08:45:00Z
0.7509891;0.5507712;2016-01-05T09:00:00Z
0.7847853;0.5303928;2016-01-05T09:15:00Z
0.5433957;0.5232332;2016-01-05T09:30:00Z
0.5031618;0.4543868;2016-01-05T09:45:00Z
0.8250192;0.475314;2016-01-05T10:00:00Z
1.4885715;0.475314;2016-01-05T10:15:00Z
0.5031618;0.4406164;2016-01-05T10:30:00Z
0.5095995;0.4681544;2016-01-05T10:45:00Z
0.603474;0.4615464;2016-01-05T11:00:00Z
0.7713786;0.5094628;2016-01-05T11:15:00Z
0.6571146;0.5920796;2016-01-05T11:30:00Z
0.6506769;0.5441604;2016-01-05T11:45:00Z
1.1871036;0.5094628;2016-01-05T12:00:00Z
0.5165754;0.4268488;2016-01-05T12:15:00Z
0.6168876;0.5166224;2016-01-05T12:30:00Z
0.5766537;0.4890844;2016-01-05T12:45:00Z
0.5165754;0.4406164;2016-01-05T13:00:00Z
0.5568093;0.4956952;2016-01-05T13:15:00Z
0.4961928;0.420238;2016-01-05T13:30:00Z
0.4629348;0.420238;2016-01-05T13:45:00Z
0.5095995;0.4819248;2016-01-05T14:00:00Z
0.5836296;0.475314;2016-01-05T14:15:00Z
0.4291386;0.337624;2016-01-05T14:30:00Z
1.7503437;0.4956952;2016-01-05T14:45:00Z
1.7433747;0.5232332;2016-01-05T15:00:00Z
1.3812903;0.5028548;2016-01-05T15:15:00Z
1.4687271;0.4543868;2016-01-05T15:30:00Z
1.4081106;0.5166224;2016-01-05T15:45:00Z
1.4284932;0.6058472;2016-01-05T16:00:00Z
1.3812903;0.5303928;2016-01-05T16:15:00Z
1.2605955;0.4956952;2016-01-05T16:30:00Z
1.1468697;0.5579308;2016-01-05T16:45:00Z
1.5357744;0.5920796;2016-01-05T17:00:00Z
0.7241688;0.5232332;2016-01-05T17:15:00Z
0.603474;0.4543868;2016-01-05T17:30:00Z
0.6973485;0.5166224;2016-01-05T17:45:00Z
0.6104499;0.4819248;2016-01-05T18:00:00Z
1.2139239;0.5441604;2016-01-05T18:15:00Z
0.8314569;0.6267772;2016-01-05T18:30:00Z
0.5970363;0.5166224;2016-01-05T18:45:00Z
0.6238566;0.5303928;2016-01-05T19:00:00Z
0.6909108;0.5920796;2016-01-05T19:15:00Z
0.7644027;0.5992392;2016-01-05T19:30:00Z
0.5900673;0.4681544;2016-01-05T19:45:00Z
0.5836296;0.4615464;2016-01-05T20:00:00Z
0.5836296;0.4268488;2016-01-05T20:15:00Z
0.570216;0.420238;2016-01-05T20:30:00Z
0.6238566;0.4615464;2016-01-05T20:45:00Z
0.6640905;0.5094628;2016-01-05T21:00:00Z
0.6640905;0.4543868;2016-01-05T21:15:00Z
0.6705282;0.3927;2016-01-05T21:30:00Z
0.6909108;0.5166224;2016-01-05T21:45:00Z
0.6104499;0.4543868;2016-01-05T22:00:00Z
0.5433957;0.420238;2016-01-05T22:15:00Z
0.5299821;0.3789296;2016-01-05T22:30:00Z
0.5632401;0.4340084;2016-01-05T22:45:00Z
0.8518395;0.4130784;2016-01-05T23:00:00Z
0.5900673;0.4130784;2016-01-05T23:15:00Z
0.6839418;0.5441604;2016-01-05T23:30:00Z
0.6238566;0.447776;2016-01-05T23:45:00Z
0.5433957;0.4340084;2016-01-06T00:00:00Z
0.4961928;0.420238;2016-01-06T00:15:00Z
0.4629348;0.3927;2016-01-06T00:30:00Z
0.382467;0.2963156;2016-01-06T00:45:00Z
0.4559589;0.3855404;2016-01-06T01:00:00Z
0.4425453;0.37177;2016-01-06T01:15:00Z
0.4693725;0.399308;2016-01-06T01:30:00Z
0.5299821;0.447776;2016-01-06T01:45:00Z
0.4559589;0.4064676;2016-01-06T02:00:00Z
0.415725;0.37177;2016-01-06T02:15:00Z
0.3958806;0.337624;2016-01-06T02:30:00Z
0.4361145;0.4064676;2016-01-06T02:45:00Z
0.415725;0.3580024;2016-01-06T03:00:00Z
0.4023183;0.337624;2016-01-06T03:15:00Z
0.4495212;0.3513916;2016-01-06T03:30:00Z
0.4827792;0.3927;2016-01-06T03:45:00Z
0.3958806;0.337624;2016-01-06T04:00:00Z
0.4227009;0.365162;2016-01-06T04:15:00Z
0.3620844;0.2963156;2016-01-06T04:30:00Z
0.3889047;0.3304616;2016-01-06T04:45:00Z
0.4291386;0.37177;2016-01-06T05:00:00Z
0.6168876;0.4406164;2016-01-06T05:15:00Z
0.5230131;0.3304616;2016-01-06T05:30:00Z
0.4827792;0.344232;2016-01-06T05:45:00Z
0.4559589;0.344232;2016-01-06T06:00:00Z
0.5433957;0.337624;2016-01-06T06:15:00Z
1.4751579;0.447776;2016-01-06T06:30:00Z
0.8046366;0.5094628;2016-01-06T06:45:00Z
0.7107621;0.5717012;2016-01-06T07:00:00Z
0.6640905;0.5507712;2016-01-06T07:15:00Z
0.6571146;0.5166224;2016-01-06T07:30:00Z
0.6705282;0.5166224;2016-01-06T07:45:00Z
0.7445514;0.5645416;2016-01-06T08:00:00Z
0.5498334;0.4890844;2016-01-06T08:15:00Z
0.5031618;0.475314;2016-01-06T08:30:00Z
0.5632401;0.5303928;2016-01-06T08:45:00Z
0.6437079;0.5717012;2016-01-06T09:00:00Z
0.6372702;0.5783092;2016-01-06T09:15:00Z
0.5632401;0.5028548;2016-01-06T09:30:00Z
0.5498334;0.5232332;2016-01-06T09:45:00Z
0.5433957;0.5028548;2016-01-06T10:00:00Z
0.5498334;0.4890844;2016-01-06T10:15:00Z
0.5230131;0.4406164;2016-01-06T10:30:00Z
0.4961928;0.4406164;2016-01-06T10:45:00Z
