p;q;time
1.2594078;0.170576;2016-01-04T17:45:00Z
1.0735949;0.0;2016-01-04T18:00:00Z
1.7480358;0.042644;2016-01-04T18:15:00Z
1.4727538;-0.02843;2016-01-04T18:30:00Z
1.225;0.120824;2016-01-04T18:45:00Z
1.3419924;0.10661;2016-01-04T19:00:00Z
1.4658693;0.099502;2016-01-04T19:15:00Z
0.9910103;0.007108;2016-01-04T19:30:00Z
1.2387641;-0.02843;2016-01-04T19:45:00Z
1.2662923;0.170576;2016-01-04T20:00:00Z
1.8099718;0.15636;2016-01-04T20:15:00Z
1.1011231;-0.063966;2016-01-04T20:30:00Z
2.0301974;0.120824;2016-01-04T20:45:00Z
2.4981719;0.21322;2016-01-04T21:00:00Z
0.7363769;0.149254;2016-01-04T21:15:00Z
1.4727538;0.042644;2016-01-04T21:30:00Z
1.5415743;0.120824;2016-01-04T21:45:00Z
1.5828666;0.085288;2016-01-04T22:00:00Z
0.8946616;-0.021322;2016-01-04T22:15:00Z
1.3144642;0.646766;2016-01-04T22:30:00Z
0.5230358;0.227434;2016-01-04T22:45:00Z
0.5299154;0.127932;2016-01-04T23:00:00Z
0.4817435;0.0;2016-01-04T23:15:00Z
0.5367999;0.007108;2016-01-04T23:30:00Z
0.8258411;0.056858;2016-01-04T23:45:00Z
0.3578666;0.0;2016-01-05T00:00:00Z
0.3785103;0.177682;2016-01-05T00:15:00Z
1.0323026;0.177682;2016-01-05T00:30:00Z
0.4060385;0.10661;2016-01-05T00:45:00Z
0.6125;0.071074;2016-01-05T01:00:00Z
0.750141;0.063966;2016-01-05T01:15:00Z
0.2546334;0.15636;2016-01-05T01:30:00Z
0.9359539;0.042644;2016-01-05T01:45:00Z
0.5092717;0.127932;2016-01-05T02:00:00Z
0.4060385;0.0;2016-01-05T02:15:00Z
1.025423;0.071074;2016-01-05T02:30:00Z
0.2477538;-0.042644;2016-01-05T02:45:00Z
0.5299154;-0.02843;2016-01-05T03:00:00Z
0.8808975;0.319828;2016-01-05T03:15:00Z
0.1858129;0.02843;2016-01-05T03:30:00Z
0.6813205;0.042644;2016-01-05T03:45:00Z
0.8946616;0.099502;2016-01-05T04:00:00Z
0.2339897;-0.014214;2016-01-05T04:15:00Z
1.0529512;-0.007108;2016-01-05T04:30:00Z
0.3234539;-0.007108;2016-01-05T04:45:00Z
0.7226128;0.063966;2016-01-05T05:00:00Z
0.6537923;0.312722;2016-01-05T05:15:00Z
0.3922744;0.0;2016-01-05T05:30:00Z
0.9153102;0.348258;2016-01-05T05:45:00Z
0.4679794;0.26297;2016-01-05T06:00:00Z
1.1561795;0.319828;2016-01-05T06:15:00Z
1.3075846;0.07818;2016-01-05T06:30:00Z
1.7273872;-0.248756;2016-01-05T06:45:00Z
1.0047744;0.135038;2016-01-05T07:00:00Z
1.5553384;0.085288;2016-01-05T07:15:00Z
1.4452256;0.014214;2016-01-05T07:30:00Z
2.725282;1.336174;2016-01-05T07:45:00Z
2.1953666;0.611228;2016-01-05T08:00:00Z
1.3695206;-0.177682;2016-01-05T08:15:00Z
1.7273872;-0.248756;2016-01-05T08:30:00Z
2.112782;0.120824;2016-01-05T08:45:00Z
1.3144642;-0.014214;2016-01-05T09:00:00Z
1.1837077;0.547262;2016-01-05T09:15:00Z
2.2297744;0.405116;2016-01-05T09:30:00Z
2.0990179;-0.035536;2016-01-05T09:45:00Z
1.1286513;0.063966;2016-01-05T10:00:00Z
1.1424154;0.127932;2016-01-05T10:15:00Z
1.5759821;0.014214;2016-01-05T10:30:00Z
1.8787923;0.014214;2016-01-05T10:45:00Z
1.0323026;0.15636;2016-01-05T11:00:00Z
0.8946616;-0.007108;2016-01-05T11:15:00Z
1.3351128;0.056858;2016-01-05T11:30:00Z
1.1768281;0.483298;2016-01-05T11:45:00Z
1.0667153;0.07818;2016-01-05T12:00:00Z
0.8808975;0.092396;2016-01-05T12:15:00Z
0.8671334;0.127932;2016-01-05T12:30:00Z
1.7067435;0.142146;2016-01-05T12:45:00Z
1.7136231;0.085288;2016-01-05T13:00:00Z
1.9063205;0.035536;2016-01-05T13:15:00Z
1.1974718;0.07818;2016-01-05T13:30:00Z
1.087359;0.07818;2016-01-05T13:45:00Z
0.887782;0.277186;2016-01-05T14:00:00Z
1.0735949;0.206112;2016-01-05T14:15:00Z
1.4108129;-0.035536;2016-01-05T14:30:00Z
0.9910103;-0.014214;2016-01-05T14:45:00Z
0.9359539;-0.21322;2016-01-05T15:00:00Z
1.0116589;-0.085288;2016-01-05T15:15:00Z
1.1561795;0.113716;2016-01-05T15:30:00Z
1.7686795;-0.02843;2016-01-05T15:45:00Z
1.8375;0.191898;2016-01-05T16:00:00Z
0.949718;0.014214;2016-01-05T16:15:00Z
1.7480358;0.26297;2016-01-05T16:30:00Z
1.2662923;0.21322;2016-01-05T16:45:00Z
1.6172744;-0.042644;2016-01-05T17:00:00Z
1.3695206;-0.056858;2016-01-05T17:15:00Z
1.5553384;0.120824;2016-01-05T17:30:00Z
1.3144642;0.035536;2016-01-05T17:45:00Z
1.5553384;0.063966;2016-01-05T18:00:00Z
1.4933975;-0.021322;2016-01-05T18:15:00Z
1.6172744;0.092396;2016-01-05T18:30:00Z
1.2662923;-0.049752;2016-01-05T18:45:00Z
1.5966307;-0.049752;2016-01-05T19:00:00Z
1.7342717;0.10661;2016-01-05T19:15:00Z
1.3419924;0.18479;2016-01-05T19:30:00Z
1.0185385;0.170576;2016-01-05T19:45:00Z
1.1905922;0.014214;2016-01-05T20:00:00Z
0.9566025;0.284292;2016-01-05T20:15:00Z
1.2181204;-0.014214;2016-01-05T20:30:00Z
0.8740179;0.127932;2016-01-05T20:45:00Z
1.3557565;-0.007108;2016-01-05T21:00:00Z
1.2662923;0.049752;2016-01-05T21:15:00Z
1.0116589;0.362472;2016-01-05T21:30:00Z
1.0667153;0.2914;2016-01-05T21:45:00Z
1.2731719;0.469082;2016-01-05T22:00:00Z
0.7157283;0.255864;2016-01-05T22:15:00Z
0.9153102;0.092396;2016-01-05T22:30:00Z
0.5780922;0.035536;2016-01-05T22:45:00Z
0.7983129;0.042644;2016-01-05T23:00:00Z
0.7226128;0.255864;2016-01-05T23:15:00Z
0.4404512;0.049752;2016-01-05T23:30:00Z
0.3509821;0.10661;2016-01-05T23:45:00Z
0.2408693;0.113716;2016-01-06T00:00:00Z
0.3647462;0.0;2016-01-06T00:15:00Z
0.1307565;-0.02843;2016-01-06T00:30:00Z
0.1858129;0.035536;2016-01-06T00:45:00Z
0.2202256;0.056858;2016-01-06T01:00:00Z
0.2546334;0.071074;2016-01-06T01:15:00Z
0.2064615;0.021322;2016-01-06T01:30:00Z
0.1514051;-0.049752;2016-01-06T01:45:00Z
0.1514051;-0.014214;2016-01-06T02:00:00Z
0.1101128;0.035536;2016-01-06T02:15:00Z
0.3165743;0.085288;2016-01-06T02:30:00Z
0.1858129;0.014214;2016-01-06T02:45:00Z
0.1101128;-0.042644;2016-01-06T03:00:00Z
0.3096898;0.042644;2016-01-06T03:15:00Z
0.1789333;-0.014214;2016-01-06T03:30:00Z
0.1169924;0.049752;2016-01-06T03:45:00Z
0.3303384;0.085288;2016-01-06T04:00:00Z
0.1445206;0.056858;2016-01-06T04:15:00Z
0.2271052;-0.021322;2016-01-06T04:30:00Z
0.2202256;-0.042644;2016-01-06T04:45:00Z
0.2546334;0.02843;2016-01-06T05:00:00Z
0.2683975;-0.063966;2016-01-06T05:15:00Z
0.2890461;0.056858;2016-01-06T05:30:00Z
0.3165743;-0.056858;2016-01-06T05:45:00Z
0.2821616;0.15636;2016-01-06T06:00:00Z
1.0735949;0.021322;2016-01-06T06:15:00Z
1.0185385;0.284292;2016-01-06T06:30:00Z
1.2800564;0.305614;2016-01-06T06:45:00Z
0.7157283;0.36958;2016-01-06T07:00:00Z
1.1768281;0.071074;2016-01-06T07:15:00Z
0.8740179;0.149254;2016-01-06T07:30:00Z
0.5780922;0.440654;2016-01-06T07:45:00Z
1.163064;0.142146;2016-01-06T08:00:00Z
1.1286513;0.319828;2016-01-06T08:15:00Z
0.5230358;0.15636;2016-01-06T08:30:00Z
1.424577;0.2914;2016-01-06T08:45:00Z
0.8602538;0.241648;2016-01-06T09:00:00Z
1.1286513;0.02843;2016-01-06T09:15:00Z
1.8443796;0.007108;2016-01-06T09:30:00Z
2.3536513;-0.007108;2016-01-06T09:45:00Z
1.8650282;0.419332;2016-01-06T10:00:00Z
2.4706437;0.056858;2016-01-06T10:15:00Z
2.037077;0.056858;2016-01-06T10:30:00Z
1.9063205;0.007108;2016-01-06T10:45:00Z
2.250423;0.092396;2016-01-06T11:00:00Z
3.2414333;0.21322;2016-01-06T11:15:00Z
2.174718;0.135038;2016-01-06T11:30:00Z
1.5828666;-0.02843;2016-01-06T11:45:00Z
1.5828666;0.071074;2016-01-06T12:00:00Z
1.3901692;0.02843;2016-01-06T12:15:00Z
2.3536513;0.113716;2016-01-06T12:30:00Z
1.3419924;-0.035536;2016-01-06T12:45:00Z
1.2800564;0.021322;2016-01-06T13:00:00Z
3.7575846;1.549394;2016-01-06T13:15:00Z
2.4018281;0.732052;2016-01-06T13:30:00Z
1.775564;0.36958;2016-01-06T13:45:00Z
