p;q;time
0.8166683;-0.0567;2016-01-02T07:30:00Z
1.6607864;0.099224;2016-01-02T07:45:00Z
0.8441181;0.212622;2016-01-02T08:00:00Z
0.6862744;0.042524;2016-01-02T08:15:00Z
0.9676471;0.368544;2016-01-02T08:30:00Z
0.8441181;0.240972;2016-01-02T08:45:00Z
0.4117666;0.255146;2016-01-02T09:00:00Z
0.5490205;0.198448;2016-01-02T09:15:00Z
0.3431372;0.113398;2016-01-02T09:30:00Z
0.4049017;0.21971;2016-01-02T09:45:00Z
0.494116;0.333108;2016-01-02T10:00:00Z
0.4392164;-0.007088;2016-01-02T10:15:00Z
0.4254915;-0.007088;2016-01-02T10:30:00Z
0.4666662;0.0;2016-01-02T10:45:00Z
0.4529413;0.269322;2016-01-02T11:00:00Z
0.5833352;0.106312;2016-01-02T11:15:00Z
0.3774519;0.021262;2016-01-02T11:30:00Z
0.5421556;0.035438;2016-01-02T11:45:00Z
1.1186259;0.0;2016-01-02T12:00:00Z
1.5647072;-0.014174;2016-01-02T12:15:00Z
0.494116;-0.007088;2016-01-02T12:30:00Z
0.8441181;0.141748;2016-01-02T12:45:00Z
1.7500007;0.333108;2016-01-02T13:00:00Z
1.0019618;0.049612;2016-01-02T13:15:00Z
0.8029434;0.16301;2016-01-02T13:30:00Z
1.2078451;0.446506;2016-01-02T13:45:00Z
1.6607864;-0.007088;2016-01-02T14:00:00Z
0.9401973;0.035438;2016-01-02T14:15:00Z
0.7274491;0.396894;2016-01-02T14:30:00Z
0.6794095;-0.02835;2016-01-02T14:45:00Z
0.6794095;-0.077962;2016-01-02T15:00:00Z
0.7617638;0.049612;2016-01-02T15:15:00Z
0.6656846;0.0567;2016-01-02T15:30:00Z
0.7480389;0.233884;2016-01-02T15:45:00Z
0.5901952;-0.02835;2016-01-02T16:00:00Z
0.8990177;0.240972;2016-01-02T16:15:00Z
0.6931393;0.340196;2016-01-02T16:30:00Z
0.9333324;0.035438;2016-01-02T16:45:00Z
0.8715679;0.389808;2016-01-02T17:00:00Z
0.8852928;0.113398;2016-01-02T17:15:00Z
0.9539222;0.304758;2016-01-02T17:30:00Z
0.7892136;0.0;2016-01-02T17:45:00Z
0.6725495;0.32602;2016-01-02T18:00:00Z
1.1598055;-0.035438;2016-01-02T18:15:00Z
0.3980368;0.085048;2016-01-02T18:30:00Z
0.7754887;0.099224;2016-01-02T18:45:00Z
0.7480389;0.070874;2016-01-02T19:00:00Z
0.8784328;0.049612;2016-01-02T19:15:00Z
1.6539215;0.155922;2016-01-02T19:30:00Z
1.1254908;0.148836;2016-01-02T19:45:00Z
0.9058826;0.51738;2016-01-02T20:00:00Z
0.8029434;0.120486;2016-01-02T20:15:00Z
0.8166683;0.418156;2016-01-02T20:30:00Z
0.7823536;0.24806;2016-01-02T20:45:00Z
0.6519597;-0.049612;2016-01-02T21:00:00Z
0.9333324;-0.02835;2016-01-02T21:15:00Z
0.5558805;-0.021262;2016-01-02T21:30:00Z
0.8303932;0.007088;2016-01-02T21:45:00Z
0.7411789;0.007088;2016-01-02T22:00:00Z
0.6382348;0.141748;2016-01-02T22:15:00Z
0.6382348;0.0567;2016-01-02T22:30:00Z
0.6588246;0.127574;2016-01-02T22:45:00Z
0.6931393;0.035438;2016-01-02T23:00:00Z
0.7617638;0.226796;2016-01-02T23:15:00Z
0.974512;0.014174;2016-01-02T23:30:00Z
0.6931393;0.148836;2016-01-02T23:45:00Z
0.8647079;0.035438;2016-01-03T00:00:00Z
0.494116;0.255146;2016-01-03T00:15:00Z
0.4803911;0.24806;2016-01-03T00:30:00Z
0.4529413;-0.021262;2016-01-03T00:45:00Z
0.4186266;-0.063786;2016-01-03T01:00:00Z
0.4117666;0.063786;2016-01-03T01:15:00Z
0.494116;0.13466;2016-01-03T01:30:00Z
0.4117666;0.113398;2016-01-03T01:45:00Z
0.5147058;0.099224;2016-01-03T02:00:00Z
0.4186266;-0.0567;2016-01-03T02:15:00Z
0.4803911;0.049612;2016-01-03T02:30:00Z
0.4392164;0.255146;2016-01-03T02:45:00Z
0.3225474;0.113398;2016-01-03T03:00:00Z
0.2882376;0.0567;2016-01-03T03:15:00Z
0.3156874;0.049612;2016-01-03T03:30:00Z
0.3294123;-0.007088;2016-01-03T03:45:00Z
0.3019625;0.049612;2016-01-03T04:00:00Z
0.2882376;0.035438;2016-01-03T04:15:00Z
0.2813727;0.035438;2016-01-03T04:30:00Z
0.3156874;0.170098;2016-01-03T04:45:00Z
0.3156874;-0.035438;2016-01-03T05:00:00Z
0.3019625;0.007088;2016-01-03T05:15:00Z
0.3294123;0.042524;2016-01-03T05:30:00Z
0.2813727;0.063786;2016-01-03T05:45:00Z
0.2813727;0.042524;2016-01-03T06:00:00Z
0.3156874;0.021262;2016-01-03T06:15:00Z
0.3980368;0.099224;2016-01-03T06:30:00Z
0.370587;0.099224;2016-01-03T06:45:00Z
0.3019625;0.106312;2016-01-03T07:00:00Z
0.4666662;-0.070874;2016-01-03T07:15:00Z
0.981372;0.007088;2016-01-03T07:30:00Z
1.3107843;0.092136;2016-01-03T07:45:00Z
0.4529413;0.02835;2016-01-03T08:00:00Z
0.5352956;0.170098;2016-01-03T08:15:00Z
0.5215707;0.240972;2016-01-03T08:30:00Z
0.3911768;-0.007088;2016-01-03T08:45:00Z
0.3911768;0.148836;2016-01-03T09:00:00Z
0.3431372;0.184272;2016-01-03T09:15:00Z
0.6519597;0.042524;2016-01-03T09:30:00Z
1.7843154;0.007088;2016-01-03T09:45:00Z
0.7754887;0.021262;2016-01-03T10:00:00Z
0.4049017;0.0567;2016-01-03T10:15:00Z
0.3568621;-0.063786;2016-01-03T10:30:00Z
0.494116;0.035438;2016-01-03T10:45:00Z
0.4323515;0.127574;2016-01-03T11:00:00Z
0.363727;0.155922;2016-01-03T11:15:00Z
0.4049017;0.141748;2016-01-03T11:30:00Z
0.7617638;0.007088;2016-01-03T11:45:00Z
1.8666648;0.070874;2016-01-03T12:00:00Z
1.6333317;0.063786;2016-01-03T12:15:00Z
1.3794137;0.184272;2016-01-03T12:30:00Z
0.5147058;0.063786;2016-01-03T12:45:00Z
0.4186266;0.19136;2016-01-03T13:00:00Z
0.4460764;0.29767;2016-01-03T13:15:00Z
1.1254908;0.503206;2016-01-03T13:30:00Z
1.0431365;0.113398;2016-01-03T13:45:00Z
1.351959;0.02835;2016-01-03T14:00:00Z
0.5970601;0.106312;2016-01-03T14:15:00Z
0.6862744;0.425244;2016-01-03T14:30:00Z
0.6725495;0.13466;2016-01-03T14:45:00Z
1.8666648;0.21971;2016-01-03T15:00:00Z
1.22843;0.283496;2016-01-03T15:15:00Z
0.6588246;0.070874;2016-01-03T15:30:00Z
0.8372532;0.035438;2016-01-03T15:45:00Z
1.3588239;0.0;2016-01-03T16:00:00Z
1.6333317;0.120486;2016-01-03T16:15:00Z
1.4480382;0.120486;2016-01-03T16:30:00Z
0.8990177;-0.063786;2016-01-03T16:45:00Z
1.6058819;0.099224;2016-01-03T17:00:00Z
1.0911761;0.070874;2016-01-03T17:15:00Z
1.3039194;0.035438;2016-01-03T17:30:00Z
1.1323508;0.063786;2016-01-03T17:45:00Z
1.345099;-0.02835;2016-01-03T18:00:00Z
1.0225467;0.042524;2016-01-03T18:15:00Z
0.9333324;-0.063786;2016-01-03T18:30:00Z
1.0774512;0.113398;2016-01-03T18:45:00Z
1.4892178;0.205534;2016-01-03T19:00:00Z
1.6264717;0.0567;2016-01-03T19:15:00Z
1.9421591;0.311846;2016-01-03T19:30:00Z
1.0843161;0.29767;2016-01-03T19:45:00Z
0.8715679;0.439418;2016-01-03T20:00:00Z
2.0999979;0.170098;2016-01-03T20:15:00Z
1.7294109;0.340196;2016-01-03T20:30:00Z
0.9882369;0.0;2016-01-03T20:45:00Z
0.9196075;0.063786;2016-01-03T21:00:00Z
0.8647079;0.049612;2016-01-03T21:15:00Z
0.7754887;0.014174;2016-01-03T21:30:00Z
0.8921577;0.432332;2016-01-03T21:45:00Z
0.8166683;0.283496;2016-01-03T22:00:00Z
0.9127475;0.077962;2016-01-03T22:15:00Z
0.7617638;0.262234;2016-01-03T22:30:00Z
0.9058826;0.021262;2016-01-03T22:45:00Z
0.6313748;0.113398;2016-01-03T23:00:00Z
0.4323515;-0.0567;2016-01-03T23:15:00Z
0.5215707;0.0;2016-01-03T23:30:00Z
0.4460764;0.21971;2016-01-03T23:45:00Z
0.3911768;0.205534;2016-01-04T00:00:00Z
0.3980368;0.269322;2016-01-04T00:15:00Z
0.4598062;0.155922;2016-01-04T00:30:00Z
0.4049017;0.063786;2016-01-04T00:45:00Z
0.5352956;-0.007088;2016-01-04T01:00:00Z
0.3500021;-0.063786;2016-01-04T01:15:00Z
0.6039201;-0.014174;2016-01-04T01:30:00Z
0.4323515;0.007088;2016-01-04T01:45:00Z
0.8235283;0.141748;2016-01-04T02:00:00Z
0.4323515;0.205534;2016-01-04T02:15:00Z
0.3088225;0.021262;2016-01-04T02:30:00Z
0.240198;0.035438;2016-01-04T02:45:00Z
0.2676478;0.099224;2016-01-04T03:00:00Z
0.2745078;-0.02835;2016-01-04T03:15:00Z
0.247058;0.042524;2016-01-04T03:30:00Z
0.3088225;-0.063786;2016-01-04T03:45:00Z
0.2950976;-0.0567;2016-01-04T04:00:00Z
0.247058;0.014174;2016-01-04T04:15:00Z
0.3362723;0.042524;2016-01-04T04:30:00Z
0.2882376;0.13466;2016-01-04T04:45:00Z
0.2264682;0.077962;2016-01-04T05:00:00Z
0.3294123;-0.049612;2016-01-04T05:15:00Z
0.3431372;-0.063786;2016-01-04T05:30:00Z
0.3294123;-0.007088;2016-01-04T05:45:00Z
0.5970601;-0.02835;2016-01-04T06:00:00Z
0.7137242;0.007088;2016-01-04T06:15:00Z
0.5696054;-0.014174;2016-01-04T06:30:00Z
0.7686287;-0.021262;2016-01-04T06:45:00Z
0.8029434;0.16301;2016-01-04T07:00:00Z
0.7617638;0.24806;2016-01-04T07:15:00Z
0.5558805;0.141748;2016-01-04T07:30:00Z
0.6245099;0.311846;2016-01-04T07:45:00Z
0.494116;0.099224;2016-01-04T08:00:00Z
0.8715679;-0.021262;2016-01-04T08:15:00Z
1.6058819;0.0;2016-01-04T08:30:00Z
1.1666655;0.085048;2016-01-04T08:45:00Z
1.22843;-0.092136;2016-01-04T09:00:00Z
0.8715679;-0.063786;2016-01-04T09:15:00Z
1.1941153;0.035438;2016-01-04T09:30:00Z
1.3107843;0.014174;2016-01-04T09:45:00Z
1.098041;-0.014174;2016-01-04T10:00:00Z
1.2558847;-0.049612;2016-01-04T10:15:00Z
0.5696054;0.113398;2016-01-04T10:30:00Z
0.3843119;0.13466;2016-01-04T10:45:00Z
0.3568621;-0.021262;2016-01-04T11:00:00Z
0.4049017;-0.007088;2016-01-04T11:15:00Z
0.4323515;-0.042524;2016-01-04T11:30:00Z
0.6039201;-0.049612;2016-01-04T11:45:00Z
0.4735311;0.035438;2016-01-04T12:00:00Z
0.2950976;0.155922;2016-01-04T12:15:00Z
0.4049017;0.19136;2016-01-04T12:30:00Z
0.4186266;0.141748;2016-01-04T12:45:00Z
0.4803911;0.02835;2016-01-04T13:00:00Z
0.4666662;-0.02835;2016-01-04T13:15:00Z
0.3500021;-0.035438;2016-01-04T13:30:00Z
0.2950976;0.042524;2016-01-04T13:45:00Z
0.2813727;0.02835;2016-01-04T14:00:00Z
0.240198;-0.02835;2016-01-04T14:15:00Z
0.2607829;-0.02835;2016-01-04T14:30:00Z
0.247058;-0.042524;2016-01-04T14:45:00Z
0.3500021;-0.021262;2016-01-04T15:00:00Z
0.4529413;0.042524;2016-01-04T15:15:00Z
0.4392164;-0.02835;2016-01-04T15:30:00Z
0.4803911;-0.021262;2016-01-04T15:45:00Z
0.4460764;0.198448;2016-01-04T16:00:00Z
0.4254915;0.283496;2016-01-04T16:15:00Z
0.3980368;0.0;2016-01-04T16:30:00Z
0.4392164;-0.014174;2016-01-04T16:45:00Z
0.487256;0.035438;2016-01-04T17:00:00Z
0.5147058;0.035438;2016-01-04T17:15:00Z
0.8372532;0.099224;2016-01-04T17:30:00Z
0.2058833;0.007088;2016-01-04T17:45:00Z
0.5627454;0.127574;2016-01-04T18:00:00Z
0.6313748;0.16301;2016-01-04T18:15:00Z
1.0156867;0.063786;2016-01-04T18:30:00Z
0.8647079;0.042524;2016-01-04T18:45:00Z
0.8441181;0.113398;2016-01-04T19:00:00Z
0.7823536;0.02835;2016-01-04T19:15:00Z
0.8372532;0.212622;2016-01-04T19:30:00Z
0.9264724;0.54573;2016-01-04T19:45:00Z
0.8921577;0.24806;2016-01-04T20:00:00Z
0.8098034;0.205534;2016-01-04T20:15:00Z
1.3245092;0.198448;2016-01-04T20:30:00Z
1.0568614;-0.113398;2016-01-04T20:45:00Z
1.1529406;0.035438;2016-01-04T21:00:00Z
1.3588239;0.049612;2016-01-04T21:15:00Z
0.4735311;-0.021262;2016-01-04T21:30:00Z
1.1666655;0.007088;2016-01-04T21:45:00Z
1.1803904;0.0;2016-01-04T22:00:00Z
1.1186259;0.042524;2016-01-04T22:15:00Z
0.9950969;-0.02835;2016-01-04T22:30:00Z
0.8098034;0.049612;2016-01-04T22:45:00Z
1.3656839;0.0567;2016-01-04T23:00:00Z
1.0225467;0.063786;2016-01-04T23:15:00Z
0.7686287;-0.007088;2016-01-04T23:30:00Z
0.9401973;-0.007088;2016-01-04T23:45:00Z
0.5833352;-0.099224;2016-01-05T00:00:00Z
0.6931393;0.035438;2016-01-05T00:15:00Z
0.8715679;0.127574;2016-01-05T00:30:00Z
0.6313748;0.21971;2016-01-05T00:45:00Z
0.8372532;0.13466;2016-01-05T01:00:00Z
0.5078409;-0.049612;2016-01-05T01:15:00Z
0.7754887;0.077962;2016-01-05T01:30:00Z
0.7411789;0.276408;2016-01-05T01:45:00Z
0.6794095;0.262234;2016-01-05T02:00:00Z
0.5833352;0.240972;2016-01-05T02:15:00Z
0.5490205;-0.014174;2016-01-05T02:30:00Z
0.5558805;0.148836;2016-01-05T02:45:00Z
0.5490205;0.21971;2016-01-05T03:00:00Z
0.6999993;0.13466;2016-01-05T03:15:00Z
0.3980368;0.155922;2016-01-05T03:30:00Z
0.3843119;-0.049612;2016-01-05T03:45:00Z
0.7617638;-0.077962;2016-01-05T04:00:00Z
0.5764703;0.106312;2016-01-05T04:15:00Z
0.5627454;0.21971;2016-01-05T04:30:00Z
0.5284307;0.13466;2016-01-05T04:45:00Z
0.5352956;0.311846;2016-01-05T05:00:00Z
0.5970601;0.184272;2016-01-05T05:15:00Z
0.5696054;-0.0567;2016-01-05T05:30:00Z
0.4666662;0.014174;2016-01-05T05:45:00Z
0.5284307;0.085048;2016-01-05T06:00:00Z
0.8784328;0.19136;2016-01-05T06:15:00Z
0.5696054;0.184272;2016-01-05T06:30:00Z
0.8235283;0.439418;2016-01-05T06:45:00Z
0.734314;0.021262;2016-01-05T07:00:00Z
0.6588246;0.007088;2016-01-05T07:15:00Z
0.5421556;0.035438;2016-01-05T07:30:00Z
0.5078409;-0.035438;2016-01-05T07:45:00Z
0.5696054;-0.007088;2016-01-05T08:00:00Z
0.5147058;-0.049612;2016-01-05T08:15:00Z
0.4186266;-0.063786;2016-01-05T08:30:00Z
0.4803911;-0.021262;2016-01-05T08:45:00Z
0.5215707;0.042524;2016-01-05T09:00:00Z
0.4392164;0.042524;2016-01-05T09:15:00Z
0.3431372;0.063786;2016-01-05T09:30:00Z
0.4117666;0.085048;2016-01-05T09:45:00Z
0.4254915;0.035438;2016-01-05T10:00:00Z
0.3225474;0.021262;2016-01-05T10:15:00Z
0.2950976;0.035438;2016-01-05T10:30:00Z
0.3911768;-0.085048;2016-01-05T10:45:00Z
0.3225474;-0.0567;2016-01-05T11:00:00Z
0.363727;-0.021262;2016-01-05T11:15:00Z
0.5215707;0.021262;2016-01-05T11:30:00Z
0.3156874;-0.035438;2016-01-05T11:45:00Z
0.6039201;-0.077962;2016-01-05T12:00:00Z
0.4392164;0.0;2016-01-05T12:15:00Z
0.5833352;-0.02835;2016-01-05T12:30:00Z
0.4049017;-0.035438;2016-01-05T12:45:00Z
0.4460764;-0.035438;2016-01-05T13:00:00Z
0.487256;-0.042524;2016-01-05T13:15:00Z
0.6588246;0.042524;2016-01-05T13:30:00Z
0.5901952;0.02835;2016-01-05T13:45:00Z
0.5558805;-0.014174;2016-01-05T14:00:00Z
0.617645;0.049612;2016-01-05T14:15:00Z
0.6725495;0.212622;2016-01-05T14:30:00Z
0.7617638;0.304758;2016-01-05T14:45:00Z
0.5558805;0.0;2016-01-05T15:00:00Z
0.5970601;0.042524;2016-01-05T15:15:00Z
0.4529413;-0.035438;2016-01-05T15:30:00Z
0.7068642;0.02835;2016-01-05T15:45:00Z
0.5078409;0.198448;2016-01-05T16:00:00Z
0.5284307;0.255146;2016-01-05T16:15:00Z
0.4529413;0.0;2016-01-05T16:30:00Z
1.2558847;0.148836;2016-01-05T16:45:00Z
0.6039201;0.007088;2016-01-05T17:00:00Z
1.1186259;0.0;2016-01-05T17:15:00Z
1.0705863;0.276408;2016-01-05T17:30:00Z
0.9196075;0.41107;2016-01-05T17:45:00Z
0.981372;0.269322;2016-01-05T18:00:00Z
1.0019618;0.099224;2016-01-05T18:15:00Z
1.9696089;-0.113398;2016-01-05T18:30:00Z
1.5441174;-0.304758;2016-01-05T18:45:00Z
2.4225502;0.907188;2016-01-05T19:00:00Z
1.4137235;0.779614;2016-01-05T19:15:00Z
1.6196068;0.269322;2016-01-05T19:30:00Z
1.7362758;0.184272;2016-01-05T19:45:00Z
1.3382341;0.184272;2016-01-05T20:00:00Z
1.9078444;0.035438;2016-01-05T20:15:00Z
2.5803939;-0.063786;2016-01-05T20:30:00Z
2.6421584;0.063786;2016-01-05T20:45:00Z
1.475488;0.085048;2016-01-05T21:00:00Z
1.2901945;0.02835;2016-01-05T21:15:00Z
0.8921577;0.177186;2016-01-05T21:30:00Z
0.494116;0.283496;2016-01-05T21:45:00Z
0.610785;0.16301;2016-01-05T22:00:00Z
0.5696054;0.240972;2016-01-05T22:15:00Z
0.7137242;0.198448;2016-01-05T22:30:00Z
0.8166683;0.496118;2016-01-05T22:45:00Z
0.6245099;0.092136;2016-01-05T23:00:00Z
0.5970601;0.13466;2016-01-05T23:15:00Z
0.8647079;0.13466;2016-01-05T23:30:00Z
0.6519597;0.021262;2016-01-05T23:45:00Z
0.6794095;0.155922;2016-01-06T00:00:00Z
0.4254915;-0.085048;2016-01-06T00:15:00Z
0.4323515;-0.035438;2016-01-06T00:30:00Z
0.4254915;0.29767;2016-01-06T00:45:00Z
0.4598062;0.29767;2016-01-06T01:00:00Z
0.3362723;-0.02835;2016-01-06T01:15:00Z
0.2950976;0.0;2016-01-06T01:30:00Z
0.2539229;0.035438;2016-01-06T01:45:00Z
0.2882376;0.070874;2016-01-06T02:00:00Z
0.3156874;0.177186;2016-01-06T02:15:00Z
0.2813727;-0.070874;2016-01-06T02:30:00Z
0.2676478;-0.106312;2016-01-06T02:45:00Z
0.2745078;-0.0567;2016-01-06T03:00:00Z
0.3362723;0.13466;2016-01-06T03:15:00Z
0.3294123;0.070874;2016-01-06T03:30:00Z
0.2950976;-0.049612;2016-01-06T03:45:00Z
0.2539229;0.077962;2016-01-06T04:00:00Z
0.2607829;0.070874;2016-01-06T04:15:00Z
0.3156874;-0.02835;2016-01-06T04:30:00Z
0.2745078;0.035438;2016-01-06T04:45:00Z
0.3431372;0.16301;2016-01-06T05:00:00Z
0.3019625;0.077962;2016-01-06T05:15:00Z
0.3019625;0.106312;2016-01-06T05:30:00Z
0.370587;0.014174;2016-01-06T05:45:00Z
0.3156874;0.042524;2016-01-06T06:00:00Z
0.6519597;-0.007088;2016-01-06T06:15:00Z
0.6725495;0.0;2016-01-06T06:30:00Z
0.5696054;0.177186;2016-01-06T06:45:00Z
0.7823536;0.16301;2016-01-06T07:00:00Z
0.8784328;-0.0567;2016-01-06T07:15:00Z
0.5901952;-0.007088;2016-01-06T07:30:00Z
0.487256;-0.007088;2016-01-06T07:45:00Z
0.3774519;0.085048;2016-01-06T08:00:00Z
0.3362723;-0.021262;2016-01-06T08:15:00Z
0.2676478;-0.007088;2016-01-06T08:30:00Z
0.2882376;-0.063786;2016-01-06T08:45:00Z
0.3019625;0.035438;2016-01-06T09:00:00Z
0.6313748;0.141748;2016-01-06T09:15:00Z
0.9882369;0.127574;2016-01-06T09:30:00Z
0.5627454;0.467768;2016-01-06T09:45:00Z
0.5352956;-0.014174;2016-01-06T10:00:00Z
0.9676471;-0.0567;2016-01-06T10:15:00Z
1.8872546;0.0;2016-01-06T10:30:00Z
1.0500014;0.51738;2016-01-06T10:45:00Z
2.3539208;0.014174;2016-01-06T11:00:00Z
2.45;0.170098;2016-01-06T11:15:00Z
1.2078451;0.347282;2016-01-06T11:30:00Z
2.0107836;0.077962;2016-01-06T11:45:00Z
1.7431358;-0.085048;2016-01-06T12:00:00Z
1.2764696;0.127574;2016-01-06T12:15:00Z
0.9539222;0.085048;2016-01-06T12:30:00Z
0.6656846;0.432332;2016-01-06T12:45:00Z
0.9539222;-0.007088;2016-01-06T13:00:00Z
0.4392164;0.226796;2016-01-06T13:15:00Z
0.4117666;0.085048;2016-01-06T13:30:00Z
