p;q;time
0.1123864;-0.077376;2016-01-01T11:15:00Z
0.1273706;-0.0619;2016-01-01T11:30:00Z
0.1348627;0.03095;2016-01-01T11:45:00Z
0.1123864;0.03095;2016-01-01T12:00:00Z
0.1348627;0.077376;2016-01-01T12:15:00Z
0.0974022;0.015476;2016-01-01T12:30:00Z
0.082418;-0.038688;2016-01-01T12:45:00Z
0.1423548;-0.007738;2016-01-01T13:00:00Z
0.1723232;-0.038688;2016-01-01T13:15:00Z
0.3596306;0.007738;2016-01-01T13:30:00Z
1.0414362;0.03095;2016-01-01T13:45:00Z
1.1613147;0.13154;2016-01-01T14:00:00Z
0.3746197;0.054164;2016-01-01T14:15:00Z
0.2172807;-0.123802;2016-01-01T14:30:00Z
0.2022916;0.0;2016-01-01T14:45:00Z
0.1723232;0.108326;2016-01-01T15:00:00Z
0.1873074;0.03095;2016-01-01T15:15:00Z
0.1947995;0.038688;2016-01-01T15:30:00Z
0.1873074;0.069638;2016-01-01T15:45:00Z
0.1648311;0.007738;2016-01-01T16:00:00Z
0.1498469;-0.0619;2016-01-01T16:15:00Z
0.1198785;-0.0619;2016-01-01T16:30:00Z
0.082418;0.0;2016-01-01T16:45:00Z
0.0749259;-0.03095;2016-01-01T17:00:00Z
0.082418;-0.0619;2016-01-01T17:15:00Z
0.1947995;-0.108326;2016-01-01T17:30:00Z
0.1723232;-0.038688;2016-01-01T17:45:00Z
0.4870012;0.038688;2016-01-01T18:00:00Z
0.5019854;0.139278;2016-01-01T18:15:00Z
0.1798153;0.023212;2016-01-01T18:30:00Z
0.1198785;-0.046426;2016-01-01T18:45:00Z
0.1348627;-0.023212;2016-01-01T19:00:00Z
0.1198785;0.007738;2016-01-01T19:15:00Z
0.1348627;0.0;2016-01-01T19:30:00Z
0.1123864;0.007738;2016-01-01T19:45:00Z
0.0899101;-0.015476;2016-01-01T20:00:00Z
0.0974022;0.015476;2016-01-01T20:15:00Z
0.1873074;0.046426;2016-01-01T20:30:00Z
0.1423548;0.0;2016-01-01T20:45:00Z
0.0749259;-0.077376;2016-01-01T21:00:00Z
0.0749259;-0.0619;2016-01-01T21:15:00Z
0.2022916;-0.023212;2016-01-01T21:30:00Z
0.2172807;-0.015476;2016-01-01T21:45:00Z
0.1798153;-0.007738;2016-01-01T22:00:00Z
0.1798153;-0.054164;2016-01-01T22:15:00Z
0.2022916;0.116064;2016-01-01T22:30:00Z
0.1498469;0.046426;2016-01-01T22:45:00Z
0.1873074;0.10059;2016-01-01T23:00:00Z
0.1498469;0.046426;2016-01-01T23:15:00Z
0.1798153;-0.015476;2016-01-01T23:30:00Z
0.1198785;-0.046426;2016-01-01T23:45:00Z
0.1198785;0.046426;2016-01-02T00:00:00Z
0.082418;-0.015476;2016-01-02T00:15:00Z
0.082418;-0.015476;2016-01-02T00:30:00Z
0.2022916;-0.092852;2016-01-02T00:45:00Z
0.1648311;-0.054164;2016-01-02T01:00:00Z
0.1048943;0.015476;2016-01-02T01:15:00Z
0.0749259;-0.03095;2016-01-02T01:30:00Z
0.1198785;0.046426;2016-01-02T01:45:00Z
0.157339;0.123802;2016-01-02T02:00:00Z
0.1498469;0.077376;2016-01-02T02:15:00Z
0.1273706;0.007738;2016-01-02T02:30:00Z
0.1048943;-0.007738;2016-01-02T02:45:00Z
0.1198785;-0.03095;2016-01-02T03:00:00Z
0.0974022;-0.046426;2016-01-02T03:15:00Z
0.1123864;-0.007738;2016-01-02T03:30:00Z
0.1648311;-0.007738;2016-01-02T03:45:00Z
0.157339;-0.046426;2016-01-02T04:00:00Z
0.1273706;-0.046426;2016-01-02T04:15:00Z
0.0749259;-0.054164;2016-01-02T04:30:00Z
0.1048943;-0.046426;2016-01-02T04:45:00Z
0.1947995;-0.007738;2016-01-02T05:00:00Z
0.1498469;0.007738;2016-01-02T05:15:00Z
0.1048943;0.007738;2016-01-02T05:30:00Z
0.0674289;-0.069638;2016-01-02T05:45:00Z
0.1348627;0.03095;2016-01-02T06:00:00Z
0.1348627;0.0;2016-01-02T06:15:00Z
0.1498469;0.069638;2016-01-02T06:30:00Z
0.1348627;0.015476;2016-01-02T06:45:00Z
0.0899101;-0.069638;2016-01-02T07:00:00Z
0.1648311;0.007738;2016-01-02T07:15:00Z
0.082418;-0.023212;2016-01-02T07:30:00Z
0.1348627;0.038688;2016-01-02T07:45:00Z
0.1423548;0.0619;2016-01-02T08:00:00Z
0.1648311;0.007738;2016-01-02T08:15:00Z
0.0899101;-0.077376;2016-01-02T08:30:00Z
0.0749259;-0.046426;2016-01-02T08:45:00Z
0.1273706;0.0;2016-01-02T09:00:00Z
0.1798153;-0.03095;2016-01-02T09:15:00Z
0.397096;0.03095;2016-01-02T09:30:00Z
0.2697254;0.023212;2016-01-02T09:45:00Z
0.4420486;-0.023212;2016-01-02T10:00:00Z
0.3671276;-0.038688;2016-01-02T10:15:00Z
0.0899101;0.007738;2016-01-02T10:30:00Z
0.2996938;0.092852;2016-01-02T10:45:00Z
0.2547412;0.03095;2016-01-02T11:00:00Z
0.2322649;0.038688;2016-01-02T11:15:00Z
0.2322649;0.069638;2016-01-02T11:30:00Z
0.1798153;0.0;2016-01-02T11:45:00Z
0.2772175;0.015476;2016-01-02T12:00:00Z
0.2322649;-0.007738;2016-01-02T12:15:00Z
0.1798153;-0.046426;2016-01-02T12:30:00Z
0.1648311;-0.0619;2016-01-02T12:45:00Z
0.2172807;0.0619;2016-01-02T13:00:00Z
0.2247728;0.092852;2016-01-02T13:15:00Z
0.2772175;0.046426;2016-01-02T13:30:00Z
0.3071859;0.046426;2016-01-02T13:45:00Z
0.2847096;0.046426;2016-01-02T14:00:00Z
0.2697254;0.046426;2016-01-02T14:15:00Z
0.1947995;0.16249;2016-01-02T14:30:00Z
0.2697254;0.023212;2016-01-02T14:45:00Z
0.3671276;0.015476;2016-01-02T15:00:00Z
0.2172807;0.007738;2016-01-02T15:15:00Z
0.2847096;0.16249;2016-01-02T15:30:00Z
0.3446464;0.201178;2016-01-02T15:45:00Z
0.2472491;0.077376;2016-01-02T16:00:00Z
0.3296622;0.046426;2016-01-02T16:15:00Z
0.3896039;0.201178;2016-01-02T16:30:00Z
0.314678;0.092852;2016-01-02T16:45:00Z
0.4645249;-0.046426;2016-01-02T17:00:00Z
0.3446464;0.03095;2016-01-02T17:15:00Z
1.4759927;0.015476;2016-01-02T17:30:00Z
1.498469;0.03095;2016-01-02T17:45:00Z
1.6033633;0.16249;2016-01-02T18:00:00Z
1.9854751;0.239866;2016-01-02T18:15:00Z
1.3711033;0.208916;2016-01-02T18:30:00Z
1.1538226;0.255342;2016-01-02T18:45:00Z
1.0863937;0.232128;2016-01-02T19:00:00Z
1.2961774;0.046426;2016-01-02T19:15:00Z
0.6068797;0.038688;2016-01-02T19:30:00Z
0.951531;0.038688;2016-01-02T19:45:00Z
1.6033633;0.108326;2016-01-02T20:00:00Z
2.2327193;1.00589;2016-01-02T20:15:00Z
0.5094824;0.0;2016-01-02T20:30:00Z
0.7792029;0.03095;2016-01-02T20:45:00Z
1.9629988;0.108326;2016-01-02T21:00:00Z
0.9665152;0.054164;2016-01-02T21:15:00Z
0.4420486;0.046426;2016-01-02T21:30:00Z
0.4870012;0.023212;2016-01-02T21:45:00Z
0.629356;0.239866;2016-01-02T22:00:00Z
0.5918955;0.177966;2016-01-02T22:15:00Z
0.7042819;-0.0619;2016-01-02T22:30:00Z
0.5169745;-0.03095;2016-01-02T22:45:00Z
0.4645249;-0.015476;2016-01-02T23:00:00Z
0.2247728;0.0619;2016-01-02T23:15:00Z
0.1798153;0.054164;2016-01-02T23:30:00Z
0.157339;0.054164;2016-01-02T23:45:00Z
0.082418;0.0;2016-01-03T00:00:00Z
0.1348627;-0.023212;2016-01-03T00:15:00Z
0.1273706;0.0;2016-01-03T00:30:00Z
0.1498469;0.015476;2016-01-03T00:45:00Z
0.157339;0.015476;2016-01-03T01:00:00Z
0.0974022;0.0;2016-01-03T01:15:00Z
0.0974022;-0.007738;2016-01-03T01:30:00Z
0.082418;-0.023212;2016-01-03T01:45:00Z
0.1423548;0.023212;2016-01-03T02:00:00Z
0.1947995;0.0619;2016-01-03T02:15:00Z
0.0749259;-0.015476;2016-01-03T02:30:00Z
0.1123864;-0.046426;2016-01-03T02:45:00Z
0.1048943;-0.023212;2016-01-03T03:00:00Z
0.1348627;0.023212;2016-01-03T03:15:00Z
0.1123864;-0.015476;2016-01-03T03:30:00Z
0.1798153;0.015476;2016-01-03T03:45:00Z
0.1273706;-0.007738;2016-01-03T04:00:00Z
0.0599368;-0.023212;2016-01-03T04:15:00Z
0.0899101;-0.054164;2016-01-03T04:30:00Z
0.1348627;0.0;2016-01-03T04:45:00Z
0.2097837;0.077376;2016-01-03T05:00:00Z
0.0974022;-0.023212;2016-01-03T05:15:00Z
0.082418;-0.03095;2016-01-03T05:30:00Z
0.1198785;0.015476;2016-01-03T05:45:00Z
0.1123864;-0.007738;2016-01-03T06:00:00Z
0.1648311;-0.0619;2016-01-03T06:15:00Z
0.1123864;-0.054164;2016-01-03T06:30:00Z
0.1198785;0.007738;2016-01-03T06:45:00Z
0.1198785;0.007738;2016-01-03T07:00:00Z
0.0599368;-0.023212;2016-01-03T07:15:00Z
0.1273706;0.023212;2016-01-03T07:30:00Z
0.1798153;0.046426;2016-01-03T07:45:00Z
0.1723232;0.085114;2016-01-03T08:00:00Z
0.1648311;0.03095;2016-01-03T08:15:00Z
0.2172807;-0.023212;2016-01-03T08:30:00Z
0.2772175;0.038688;2016-01-03T08:45:00Z
0.3296622;-0.03095;2016-01-03T09:00:00Z
0.3671276;-0.0619;2016-01-03T09:15:00Z
0.2996938;-0.054164;2016-01-03T09:30:00Z
0.3746197;0.092852;2016-01-03T09:45:00Z
0.6143718;0.301768;2016-01-03T10:00:00Z
1.0788967;0.123802;2016-01-03T10:15:00Z
1.3636063;0.046426;2016-01-03T10:30:00Z
1.1313463;0.19344;2016-01-03T10:45:00Z
0.5169745;0.038688;2016-01-03T11:00:00Z
0.711774;-0.015476;2016-01-03T11:15:00Z
1.0788967;-0.077376;2016-01-03T11:30:00Z
0.472017;0.007738;2016-01-03T11:45:00Z
0.1648311;0.007738;2016-01-03T12:00:00Z
0.0899101;-0.092852;2016-01-03T12:15:00Z
0.1798153;0.069638;2016-01-03T12:30:00Z
0.2996938;0.185702;2016-01-03T12:45:00Z
0.2472491;0.10059;2016-01-03T13:00:00Z
0.2322649;0.092852;2016-01-03T13:15:00Z
0.3446464;0.077376;2016-01-03T13:30:00Z
0.2772175;0.0619;2016-01-03T13:45:00Z
0.2472491;0.224392;2016-01-03T14:00:00Z
0.2172807;0.147014;2016-01-03T14:15:00Z
0.3671276;0.046426;2016-01-03T14:30:00Z
0.4795091;0.116064;2016-01-03T14:45:00Z
0.2697254;0.03095;2016-01-03T15:00:00Z
0.2172807;-0.03095;2016-01-03T15:15:00Z
0.2772175;0.0619;2016-01-03T15:30:00Z
0.2622333;-0.007738;2016-01-03T15:45:00Z
0.2097837;-0.054164;2016-01-03T16:00:00Z
0.3671276;-0.038688;2016-01-03T16:15:00Z
0.2847096;0.046426;2016-01-03T16:30:00Z
0.2996938;0.077376;2016-01-03T16:45:00Z
0.554435;0.116064;2016-01-03T17:00:00Z
0.3371543;-0.069638;2016-01-03T17:15:00Z
0.4870012;-0.007738;2016-01-03T17:30:00Z
0.472017;0.123802;2016-01-03T17:45:00Z
0.5469429;0.201178;2016-01-03T18:00:00Z
0.6743135;0.007738;2016-01-03T18:15:00Z
0.2847096;0.0;2016-01-03T18:30:00Z
0.4645249;-0.0619;2016-01-03T18:45:00Z
0.4870012;-0.023212;2016-01-03T19:00:00Z
0.472017;-0.007738;2016-01-03T19:15:00Z
0.4270644;0.054164;2016-01-03T19:30:00Z
0.4870012;0.170228;2016-01-03T19:45:00Z
0.2922017;0.023212;2016-01-03T20:00:00Z
0.3896039;0.023212;2016-01-03T20:15:00Z
0.5244666;0.023212;2016-01-03T20:30:00Z
0.5394508;0.007738;2016-01-03T20:45:00Z
0.6218639;-0.077376;2016-01-03T21:00:00Z
0.3746197;-0.023212;2016-01-03T21:15:00Z
0.4120802;0.123802;2016-01-03T21:30:00Z
0.3746197;0.19344;2016-01-03T21:45:00Z
0.3446464;-0.007738;2016-01-03T22:00:00Z
0.4120802;0.139278;2016-01-03T22:15:00Z
0.3296622;0.116064;2016-01-03T22:30:00Z
0.2022916;0.038688;2016-01-03T22:45:00Z
0.1498469;-0.03095;2016-01-03T23:00:00Z
0.1873074;-0.007738;2016-01-03T23:15:00Z
0.1498469;0.0619;2016-01-03T23:30:00Z
0.0974022;0.0;2016-01-03T23:45:00Z
0.0899101;-0.046426;2016-01-04T00:00:00Z
0.082418;-0.015476;2016-01-04T00:15:00Z
0.1348627;-0.0619;2016-01-04T00:30:00Z
0.2472491;0.147014;2016-01-04T00:45:00Z
0.1123864;0.085114;2016-01-04T01:00:00Z
0.0749259;-0.023212;2016-01-04T01:15:00Z
0.1498469;0.0619;2016-01-04T01:30:00Z
0.1123864;-0.007738;2016-01-04T01:45:00Z
0.157339;0.015476;2016-01-04T02:00:00Z
0.1198785;0.03095;2016-01-04T02:15:00Z
0.1273706;0.038688;2016-01-04T02:30:00Z
0.1498469;0.046426;2016-01-04T02:45:00Z
0.0674289;-0.015476;2016-01-04T03:00:00Z
0.1198785;0.0;2016-01-04T03:15:00Z
0.157339;-0.038688;2016-01-04T03:30:00Z
0.1873074;-0.023212;2016-01-04T03:45:00Z
0.0974022;-0.046426;2016-01-04T04:00:00Z
0.082418;-0.054164;2016-01-04T04:15:00Z
0.0974022;-0.023212;2016-01-04T04:30:00Z
0.157339;0.03095;2016-01-04T04:45:00Z
0.1648311;0.108326;2016-01-04T05:00:00Z
0.0974022;0.023212;2016-01-04T05:15:00Z
0.0899101;0.007738;2016-01-04T05:30:00Z
0.1048943;0.054164;2016-01-04T05:45:00Z
0.1423548;0.0;2016-01-04T06:00:00Z
0.1198785;-0.007738;2016-01-04T06:15:00Z
0.1723232;-0.007738;2016-01-04T06:30:00Z
0.2547412;0.023212;2016-01-04T06:45:00Z
0.2322649;-0.015476;2016-01-04T07:00:00Z
0.2022916;0.077376;2016-01-04T07:15:00Z
0.3446464;0.10059;2016-01-04T07:30:00Z
0.3521385;0.0619;2016-01-04T07:45:00Z
0.5319587;0.077376;2016-01-04T08:00:00Z
0.4495407;0.038688;2016-01-04T08:15:00Z
0.4045881;-0.023212;2016-01-04T08:30:00Z
0.4045881;0.046426;2016-01-04T08:45:00Z
0.397096;-0.069638;2016-01-04T09:00:00Z
0.3746197;-0.054164;2016-01-04T09:15:00Z
0.314678;0.0;2016-01-04T09:30:00Z
0.3521385;-0.015476;2016-01-04T09:45:00Z
0.3296622;-0.015476;2016-01-04T10:00:00Z
0.3071859;0.03095;2016-01-04T10:15:00Z
0.4420486;0.16249;2016-01-04T10:30:00Z
0.3296622;0.0619;2016-01-04T10:45:00Z
0.3896039;0.038688;2016-01-04T11:00:00Z
0.5844034;0.03095;2016-01-04T11:15:00Z
1.3561142;-0.03095;2016-01-04T11:30:00Z
1.2961774;0.0619;2016-01-04T11:45:00Z
0.5319587;0.092852;2016-01-04T12:00:00Z
0.3596306;0.0;2016-01-04T12:15:00Z
0.3446464;-0.054164;2016-01-04T12:30:00Z
0.4195723;0.038688;2016-01-04T12:45:00Z
0.3296622;0.147014;2016-01-04T13:00:00Z
0.3446464;0.123802;2016-01-04T13:15:00Z
0.397096;0.19344;2016-01-04T13:30:00Z
0.3821118;0.232128;2016-01-04T13:45:00Z
0.3521385;0.092852;2016-01-04T14:00:00Z
0.239757;-0.023212;2016-01-04T14:15:00Z
0.6892977;0.0;2016-01-04T14:30:00Z
0.5394508;-0.054164;2016-01-04T14:45:00Z
0.5619271;0.007738;2016-01-04T15:00:00Z
0.2847096;0.054164;2016-01-04T15:15:00Z
1.5209502;0.015476;2016-01-04T15:30:00Z
1.4834848;-0.038688;2016-01-04T15:45:00Z
0.5169745;0.092852;2016-01-04T16:00:00Z
0.8091762;0.10059;2016-01-04T16:15:00Z
0.6668214;0.348192;2016-01-04T16:30:00Z
0.6443402;0.0619;2016-01-04T16:45:00Z
0.472017;-0.0619;2016-01-04T17:00:00Z
0.4944933;-0.069638;2016-01-04T17:15:00Z
0.6518372;-0.007738;2016-01-04T17:30:00Z
1.0339441;0.092852;2016-01-04T17:45:00Z
1.34113;0.116064;2016-01-04T18:00:00Z
1.655808;0.147014;2016-01-04T18:15:00Z
0.4570328;0.224392;2016-01-04T18:30:00Z
1.1163621;0.232128;2016-01-04T18:45:00Z
1.4160559;0.255342;2016-01-04T19:00:00Z
0.9740073;0.123802;2016-01-04T19:15:00Z
0.4420486;-0.0619;2016-01-04T19:30:00Z
0.6593293;0.03095;2016-01-04T19:45:00Z
0.3446464;0.054164;2016-01-04T20:00:00Z
0.5394508;-0.023212;2016-01-04T20:15:00Z
0.4345565;-0.038688;2016-01-04T20:30:00Z
0.3896039;0.038688;2016-01-04T20:45:00Z
0.4795091;0.023212;2016-01-04T21:00:00Z
0.4195723;0.0;2016-01-04T21:15:00Z
0.397096;-0.054164;2016-01-04T21:30:00Z
0.4345565;-0.092852;2016-01-04T21:45:00Z
0.4870012;0.092852;2016-01-04T22:00:00Z
0.3446464;0.007738;2016-01-04T22:15:00Z
0.3371543;0.015476;2016-01-04T22:30:00Z
0.4270644;0.038688;2016-01-04T22:45:00Z
0.3296622;0.185702;2016-01-04T23:00:00Z
0.1498469;0.092852;2016-01-04T23:15:00Z
0.0974022;-0.023212;2016-01-04T23:30:00Z
0.1273706;-0.038688;2016-01-04T23:45:00Z
0.1048943;-0.038688;2016-01-05T00:00:00Z
0.1798153;-0.03095;2016-01-05T00:15:00Z
0.1798153;0.03095;2016-01-05T00:30:00Z
0.082418;0.069638;2016-01-05T00:45:00Z
0.0974022;-0.015476;2016-01-05T01:00:00Z
0.082418;-0.023212;2016-01-05T01:15:00Z
0.1947995;0.13154;2016-01-05T01:30:00Z
0.1423548;-0.015476;2016-01-05T01:45:00Z
0.0899101;-0.007738;2016-01-05T02:00:00Z
0.1348627;-0.015476;2016-01-05T02:15:00Z
0.0974022;-0.046426;2016-01-05T02:30:00Z
0.1198785;-0.069638;2016-01-05T02:45:00Z
0.1348627;0.069638;2016-01-05T03:00:00Z
0.1723232;0.015476;2016-01-05T03:15:00Z
0.0974022;-0.007738;2016-01-05T03:30:00Z
0.0749259;-0.054164;2016-01-05T03:45:00Z
0.1048943;0.023212;2016-01-05T04:00:00Z
0.1873074;-0.054164;2016-01-05T04:15:00Z
0.1648311;0.046426;2016-01-05T04:30:00Z
0.0674289;-0.03095;2016-01-05T04:45:00Z
0.1048943;0.038688;2016-01-05T05:00:00Z
0.1423548;-0.03095;2016-01-05T05:15:00Z
0.0974022;-0.046426;2016-01-05T05:30:00Z
0.1873074;0.085114;2016-01-05T05:45:00Z
0.0899101;-0.015476;2016-01-05T06:00:00Z
0.1498469;0.10059;2016-01-05T06:15:00Z
0.1273706;0.015476;2016-01-05T06:30:00Z
0.239757;0.038688;2016-01-05T06:45:00Z
0.2697254;-0.015476;2016-01-05T07:00:00Z
0.9590231;0.557108;2016-01-05T07:15:00Z
0.5469429;0.45652;2016-01-05T07:30:00Z
0.3296622;-0.023212;2016-01-05T07:45:00Z
0.3896039;0.232128;2016-01-05T08:00:00Z
0.3221701;-0.038688;2016-01-05T08:15:00Z
0.4195723;0.023212;2016-01-05T08:30:00Z
0.3446464;0.023212;2016-01-05T08:45:00Z
0.2022916;0.03095;2016-01-05T09:00:00Z
0.3821118;-0.069638;2016-01-05T09:15:00Z
0.2022916;0.054164;2016-01-05T09:30:00Z
0.3896039;0.077376;2016-01-05T09:45:00Z
0.3521385;0.201178;2016-01-05T10:00:00Z
0.2097837;0.038688;2016-01-05T10:15:00Z
0.4120802;0.116064;2016-01-05T10:30:00Z
0.314678;0.154752;2016-01-05T10:45:00Z
0.3221701;0.077376;2016-01-05T11:00:00Z
0.3296622;-0.038688;2016-01-05T11:15:00Z
0.4345565;0.092852;2016-01-05T11:30:00Z
0.4870012;0.0;2016-01-05T11:45:00Z
0.2847096;0.069638;2016-01-05T12:00:00Z
0.2922017;0.208916;2016-01-05T12:15:00Z
0.3521385;-0.023212;2016-01-05T12:30:00Z
0.2996938;0.038688;2016-01-05T12:45:00Z
0.2622333;-0.046426;2016-01-05T13:00:00Z
0.3446464;-0.038688;2016-01-05T13:15:00Z
0.2847096;0.023212;2016-01-05T13:30:00Z
0.2697254;0.046426;2016-01-05T13:45:00Z
0.3371543;0.03095;2016-01-05T14:00:00Z
0.2322649;0.085114;2016-01-05T14:15:00Z
0.2247728;0.0;2016-01-05T14:30:00Z
0.1798153;-0.054164;2016-01-05T14:45:00Z
0.2472491;0.177966;2016-01-05T15:00:00Z
0.314678;0.046426;2016-01-05T15:15:00Z
0.2022916;-0.007738;2016-01-05T15:30:00Z
0.2172807;-0.046426;2016-01-05T15:45:00Z
0.2322649;0.123802;2016-01-05T16:00:00Z
0.239757;-0.03095;2016-01-05T16:15:00Z
0.2172807;0.007738;2016-01-05T16:30:00Z
0.2847096;-0.038688;2016-01-05T16:45:00Z
0.239757;0.03095;2016-01-05T17:00:00Z
0.2097837;0.007738;2016-01-05T17:15:00Z
0.1947995;0.085114;2016-01-05T17:30:00Z
0.1798153;0.015476;2016-01-05T17:45:00Z
0.4120802;-0.03095;2016-01-05T18:00:00Z
0.3071859;0.054164;2016-01-05T18:15:00Z
0.2847096;0.092852;2016-01-05T18:30:00Z
0.5769113;-0.015476;2016-01-05T18:45:00Z
0.7342503;-0.046426;2016-01-05T19:00:00Z
0.794192;-0.069638;2016-01-05T19:15:00Z
0.7342503;0.0619;2016-01-05T19:30:00Z
0.6518372;0.13154;2016-01-05T19:45:00Z
0.5619271;-0.015476;2016-01-05T20:00:00Z
0.629356;0.03095;2016-01-05T20:15:00Z
0.4645249;0.007738;2016-01-05T20:30:00Z
0.6368481;0.023212;2016-01-05T20:45:00Z
0.8166683;0.348192;2016-01-05T21:00:00Z
0.8840972;0.10059;2016-01-05T21:15:00Z
0.6743135;0.077376;2016-01-05T21:30:00Z
0.5244666;0.038688;2016-01-05T21:45:00Z
0.5769113;0.255342;2016-01-05T22:00:00Z
0.7342503;0.015476;2016-01-05T22:15:00Z
1.7232418;0.023212;2016-01-05T22:30:00Z
1.1238542;0.410094;2016-01-05T22:45:00Z
0.8016841;0.0;2016-01-05T23:00:00Z
0.3746197;-0.054164;2016-01-05T23:15:00Z
1.1013779;-0.085114;2016-01-05T23:30:00Z
1.0339441;0.03095;2016-01-05T23:45:00Z
0.2547412;0.015476;2016-01-06T00:00:00Z
0.1873074;-0.023212;2016-01-06T00:15:00Z
0.1947995;0.054164;2016-01-06T00:30:00Z
0.1198785;0.0;2016-01-06T00:45:00Z
0.1873074;0.046426;2016-01-06T01:00:00Z
0.239757;0.19344;2016-01-06T01:15:00Z
0.2322649;0.03095;2016-01-06T01:30:00Z
0.1123864;-0.03095;2016-01-06T01:45:00Z
0.157339;0.0;2016-01-06T02:00:00Z
0.2022916;-0.007738;2016-01-06T02:15:00Z
0.157339;0.007738;2016-01-06T02:30:00Z
0.2022916;0.0619;2016-01-06T02:45:00Z
0.1798153;0.046426;2016-01-06T03:00:00Z
0.2022916;0.03095;2016-01-06T03:15:00Z
0.157339;0.015476;2016-01-06T03:30:00Z
0.1423548;0.0619;2016-01-06T03:45:00Z
0.1423548;0.0;2016-01-06T04:00:00Z
0.2247728;-0.0619;2016-01-06T04:15:00Z
0.2247728;0.015476;2016-01-06T04:30:00Z
0.1423548;0.054164;2016-01-06T04:45:00Z
0.1423548;-0.0619;2016-01-06T05:00:00Z
0.1648311;-0.0619;2016-01-06T05:15:00Z
0.1348627;0.0;2016-01-06T05:30:00Z
0.1273706;0.023212;2016-01-06T05:45:00Z
0.2172807;0.015476;2016-01-06T06:00:00Z
0.1947995;0.123802;2016-01-06T06:15:00Z
0.3896039;0.092852;2016-01-06T06:30:00Z
0.5769113;0.015476;2016-01-06T06:45:00Z
0.2697254;0.116064;2016-01-06T07:00:00Z
0.3671276;0.13154;2016-01-06T07:15:00Z
0.239757;0.038688;2016-01-06T07:30:00Z
0.4420486;0.046426;2016-01-06T07:45:00Z
0.3446464;0.038688;2016-01-06T08:00:00Z
0.3746197;-0.077376;2016-01-06T08:15:00Z
0.314678;0.0;2016-01-06T08:30:00Z
0.3746197;0.116064;2016-01-06T08:45:00Z
0.397096;0.19344;2016-01-06T09:00:00Z
0.2697254;0.092852;2016-01-06T09:15:00Z
0.1798153;0.007738;2016-01-06T09:30:00Z
0.1947995;0.038688;2016-01-06T09:45:00Z
0.2472491;0.038688;2016-01-06T10:00:00Z
0.2472491;0.10059;2016-01-06T10:15:00Z
0.314678;0.116064;2016-01-06T10:30:00Z
0.3221701;0.077376;2016-01-06T10:45:00Z
0.314678;-0.046426;2016-01-06T11:00:00Z
0.8016841;0.13154;2016-01-06T11:15:00Z
1.5059611;0.239866;2016-01-06T11:30:00Z
1.1912831;-0.015476;2016-01-06T11:45:00Z
0.6743135;0.147014;2016-01-06T12:00:00Z
0.5319587;0.139278;2016-01-06T12:15:00Z
0.3746197;0.123802;2016-01-06T12:30:00Z
0.5469429;0.038688;2016-01-06T12:45:00Z
0.3221701;-0.092852;2016-01-06T13:00:00Z
