uuid;geo_position;id;length;node_a;node_b;olm_characteristic;operates_from;operates_until;operator;parallel_devices;type
782d8c4c-accb-424b-91ae-9af1b5d4b1af;"{""type"":""LineString"",""coordinates"":[[11.8201,53.4225],[11.8201,53.4229]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 79;0.0338129;a7725293-05fc-447f-bc12-38b689b0a956;83da8d60-405a-45f7-9bb9-9d35607b7927;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
b7cac7a5-f528-45bd-8ced-a16234979e13;"{""type"":""LineString"",""coordinates"":[[11.8191,53.4239],[11.8191,53.4235]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 89;0.0111411;b5c1e826-63fd-4b0c-bec0-0c758389ef58;f2724954-34d3-4ddf-b6b0-7a1531639990;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
7ac1a715-e141-429a-8cfe-ff2badd41074;"{""type"":""LineString"",""coordinates"":[[11.8166,53.4257],[11.8174,53.4262]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 65;0.019;8726dc29-621e-4455-a541-cd88d7da457f;814f784b-687f-4dd5-8a91-c7772c916d46;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
77ae4f1e-9ecb-4dda-a5f2-ce7ae3f9bbec;"{""type"":""LineString"",""coordinates"":[[11.8213,53.4264],[11.8213,53.426]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 23;0.00488535;18b4157b-0e47-4c5a-adb8-ccae47372336;093160c4-6482-4c58-b952-217c615e3ada;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
6aaa54d9-d7b7-4adc-a85a-335cdf1393d6;"{""type"":""LineString"",""coordinates"":[[11.8162,53.4284],[11.8169,53.4289]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 40;0.036;6b2881ce-3965-4f5e-98a3-74eb47b0a7ca;a882e666-82d1-4ba6-87df-fc702fe06187;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
c85c107e-82c0-4002-acfa-d7000512a2ad;"{""type"":""LineString"",""coordinates"":[[11.8213,53.4274],[11.8213,53.4271]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 20;0.0182765;2b3d7fb8-0583-4d47-97b1-3b5f232fd462;7b81b518-00e0-4ff1-b4cf-876903958d7a;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
2ef5f888-4341-4eee-b505-ae07a9a60c8d;"{""type"":""LineString"",""coordinates"":[[11.8201,53.4236],[11.8201,53.4239]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 55;0.0259846;f713593a-3fd3-410a-ac08-74202d4f5798;80962bd3-a10f-4ed2-ba6a-3e802189939c;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
139ea4f9-9b7f-4825-8919-537a94ff4794;"{""type"":""LineString"",""coordinates"":[[11.8175,53.4277],[11.8174,53.4281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 59;0.00160952;7f692039-eef6-45f6-9e30-b5983f6750a5;3f6c26dd-842b-4dee-b71f-4aa32e2654ff;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
68853808-8b09-4ff2-9c92-88ed1d78c639;"{""type"":""LineString"",""coordinates"":[[11.8213,53.4236],[11.8213,53.4232]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 33;0.0217875;3464496c-7dd4-41e9-ae0a-99ade0b51572;a966644c-37d5-4400-9fa0-725fd88586a8;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
91bec60c-2951-420c-a35e-2633119ee450;"{""type"":""LineString"",""coordinates"":[[11.8162,53.4277],[11.8162,53.4281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 30;0.00820054;2d33314e-31db-4ad4-a898-2be5d56a896d;555cd075-0fe4-4a65-b027-f45cffa960d9;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
35ba0827-e27e-496e-b735-c778f3b03019;"{""type"":""LineString"",""coordinates"":[[11.8166,53.4241],[11.8213,53.4293]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 18;0.0139169;4749ab2b-4d96-4100-8081-73e77c797d6b;844c0b9c-058a-4228-a8c4-bf2defff6958;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
60efd159-72d6-4546-b245-8b8fc120a9f8;"{""type"":""LineString"",""coordinates"":[[11.817,53.4293],[11.8166,53.4241]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 26;0.098;85751c9b-3e5e-468a-9dc7-43775b0d4a6f;4749ab2b-4d96-4100-8081-73e77c797d6b;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
212b62aa-73c2-47af-95ec-00cad8d4a4f4;"{""type"":""LineString"",""coordinates"":[[11.8213,53.4222],[11.8214,53.4218]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 38;0.00992653;589bf32a-b361-4536-ae96-6d56d184eedb;3b86661a-187d-4aa6-bf37-2014789afc08;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
7e61def1-8414-40b3-8775-fad9124f4369;"{""type"":""LineString"",""coordinates"":[[11.8213,53.4282],[11.8213,53.4277]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 16;0.0164234;09285b78-9c18-4af7-9c7a-942cc868016f;3a557b4e-06b8-4f29-929f-81d95c42c897;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
f9b4c7dc-c199-4691-8c6d-1faf438cf336;"{""type"":""LineString"",""coordinates"":[[11.8221,53.429],[11.8221,53.4286]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 5;0.0143698;9644f198-e801-4545-87ee-a24e2a8039bd;6ee7ea93-ea9c-40cb-b79a-1c5f287c97a5;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
eebc456e-d11b-4b19-9100-cc1d8e91f926;"{""type"":""LineString"",""coordinates"":[[11.8166,53.4245],[11.8166,53.4249]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 71;0.00648856;7efabb8d-ba17-4487-96d9-5744b1fedf8a;7c35a794-f569-4a9c-acb0-d03647610086;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
8f4c4009-e1ed-4985-8095-729aa5dc8cdd;"{""type"":""LineString"",""coordinates"":[[11.8198,53.4192],[11.8198,53.4195]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 85;0.00737032;594d101c-3a05-45e3-a061-9189f3e848b7;af2b07ce-1a96-4b50-9e21-badf29eed519;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
20db47c8-d154-4ab2-ad65-caa4a37466d2;"{""type"":""LineString"",""coordinates"":[[11.8175,53.4257],[11.8174,53.4262]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 68;0.037;5f153bf6-4f25-41f1-8545-18fe6323bc49;814f784b-687f-4dd5-8a91-c7772c916d46;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
7d838003-cd6e-42fd-b75a-eaa354c3993b;"{""type"":""LineString"",""coordinates"":[[11.8191,53.4216],[11.8191,53.4212]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 93;0.0043578;8f53645e-1f28-4eb1-807f-eb2a473f9d4c;02e63e81-2e62-4ef6-8fdb-0b0905a437b6;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
a92013e1-78b7-4447-a505-f25fffbf56f2;"{""type"":""LineString"",""coordinates"":[[11.8174,53.4262],[11.8175,53.4265]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 48;0.0118531;814f784b-687f-4dd5-8a91-c7772c916d46;94fe96b1-f36a-4edd-a107-4ff0376f1066;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
690f8f61-5cc7-448e-8971-a516f784bf11;"{""type"":""LineString"",""coordinates"":[[11.8196,53.4293],[11.8166,53.4241]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 106;0.0131451;20ad9754-e966-4ad1-9541-f968c207f3df;4749ab2b-4d96-4100-8081-73e77c797d6b;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
6a00d582-32b1-4581-bdd1-a638ca279597;"{""type"":""LineString"",""coordinates"":[[11.815,53.4272],[11.815,53.4269]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 112;0.028;78815cf6-70db-432c-96e6-87fe8cf67eee;ab8c8f6c-e7a2-4b81-a0d7-5f13789267a2;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
1d5877c1-31cd-4ee8-b0dd-667fa4fffb8a;"{""type"":""LineString"",""coordinates"":[[11.8213,53.4277],[11.8213,53.4274]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 17;0.00286133;3a557b4e-06b8-4f29-929f-81d95c42c897;2b3d7fb8-0583-4d47-97b1-3b5f232fd462;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
a15cd6a4-4b22-434f-be9b-ad2abe6e538c;"{""type"":""LineString"",""coordinates"":[[11.815,53.4289],[11.815,53.4285]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 108;0.033;8e809cf6-7e05-437c-89a6-f6ca135a403b;88cf719a-92df-4dfd-9a83-f84330e28fe0;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
2bd81511-4f19-4374-8ac5-96c2b19eda64;"{""type"":""LineString"",""coordinates"":[[11.8191,53.4223],[11.8191,53.422]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 52;0.00980013;c7e48384-5699-4a38-a887-7e15a9145202;c6dac3ab-f44f-4b87-800c-0f4da64673f1;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
beee40ad-aca3-490f-87d5-a6dfc4bb76e3;"{""type"":""LineString"",""coordinates"":[[11.815,53.4293],[11.8166,53.4241]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 39;0.09;35748e60-3be8-4930-8a61-209fd5df1bec;4749ab2b-4d96-4100-8081-73e77c797d6b;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
96b06f87-7905-4d12-99d8-1ed330050659;"{""type"":""LineString"",""coordinates"":[[11.8198,53.4203],[11.8197,53.4207]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 12;0.00473835;5596da2f-ca32-4ad3-81da-1ffa17cd3d7b;839ff0f4-93db-42ec-a928-bbc448b6cf5c;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
e66890ef-ec02-407f-a5bb-ce32128e7490;"{""type"":""LineString"",""coordinates"":[[11.8162,53.4281],[11.8162,53.4284]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 41;0.00828244;555cd075-0fe4-4a65-b027-f45cffa960d9;6b2881ce-3965-4f5e-98a3-74eb47b0a7ca;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
015b0337-98bd-40d4-97d3-13a0d1da88ee;"{""type"":""LineString"",""coordinates"":[[11.8213,53.425],[11.8214,53.4246]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 84;0.0489789;58b551b6-83bd-4f1c-8d9c-8c9a7f638c0b;a9288e77-2919-4db6-89eb-9737bd07f111;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
f9e6b2f1-f8fb-4763-a1d0-36d06170fea0;"{""type"":""LineString"",""coordinates"":[[11.8213,53.429],[11.8213,53.4286]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 98;0.0144283;16091b6d-f1ea-4a07-9ad4-30d595aba68d;1403edf9-e47c-4705-8563-83bcd639482e;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
f270d6b5-7c94-4397-8ab0-7c39c888d726;"{""type"":""LineString"",""coordinates"":[[11.8175,53.4265],[11.8175,53.427]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 58;0.0036937;94fe96b1-f36a-4edd-a107-4ff0376f1066;80b8d1f8-7e83-421d-a95a-c193fc35f4f7;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
af8c65aa-cfd6-434a-8512-2d80106a2f2c;"{""type"":""LineString"",""coordinates"":[[11.8195,53.426],[11.8195,53.4264]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 31;0.00626899;9f1baf4e-12e1-41d1-8efc-81cfc78f1957;b8e95bf0-3ba8-4d53-a0bf-a3720fb785fb;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
fe28e831-6405-4dfe-987b-d688367694f1;"{""type"":""LineString"",""coordinates"":[[11.8196,53.4247],[11.8195,53.425]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 104;0.00221503;e7908208-77b4-4059-806e-4857262992fc;29516ae3-6676-4797-99c1-1f0a32b989d8;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
eac56d69-5500-4261-9690-adb16c867485;"{""type"":""LineString"",""coordinates"":[[11.8191,53.4231],[11.8191,53.4227]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 92;0.0149219;2efac9b1-fb0d-4e08-bfac-501798826deb;15a86f7d-fb73-49a4-af6a-25b14122378d;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
183f3976-48ca-42b2-9af9-7998436fac5b;"{""type"":""LineString"",""coordinates"":[[11.8196,53.4289],[11.8196,53.4293]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 105;0.00721947;47246a84-ad0e-4d04-9d98-1c9cd5d363c1;20ad9754-e966-4ad1-9541-f968c207f3df;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
7feef458-03f3-4d23-b3a2-e6f1035398c4;"{""type"":""LineString"",""coordinates"":[[11.8213,53.4243],[11.8213,53.4239]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 29;0.0204277;3fcb94e3-7781-4d83-9030-d9853822e78e;d0bfabdb-0e83-423b-a20a-ab9197c4284e;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
592cd979-16c9-43d8-a311-8ac938aa5d03;"{""type"":""LineString"",""coordinates"":[[11.8174,53.4262],[11.8182,53.4257]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 47;0.0181601;814f784b-687f-4dd5-8a91-c7772c916d46;c86d6361-4159-4787-b5f4-e41dcaa95195;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
684146e5-3b58-43b4-9589-45325ab1c0bc;"{""type"":""LineString"",""coordinates"":[[11.8213,53.4257],[11.8213,53.4253]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 24;0.0102233;9cdb3115-cc00-4d61-bc33-442e8f30fb63;a432b8ce-0462-478b-83e7-3107cd2e909c;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
d9f9ee76-b016-4588-ac6d-46681894ada7;"{""type"":""LineString"",""coordinates"":[[11.8198,53.4188],[11.8198,53.4192]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 74;0.00421724;952c6b04-0d02-4ea2-a6cc-bb44fbbe4e52;594d101c-3a05-45e3-a061-9189f3e848b7;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
1f7e9cae-460e-47db-8cb8-da5d9f695fd8;"{""type"":""LineString"",""coordinates"":[[11.8197,53.4207],[11.8198,53.4211]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 13;0.00987733;839ff0f4-93db-42ec-a928-bbc448b6cf5c;27b84da5-478e-4a05-8fe7-a9f800db5eff;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
f3a592d0-0fd7-42ea-b928-f39473b419aa;"{""type"":""LineString"",""coordinates"":[[11.8214,53.4246],[11.8213,53.4243]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 10;0.0344866;a9288e77-2919-4db6-89eb-9737bd07f111;3fcb94e3-7781-4d83-9030-d9853822e78e;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
f505bff9-0803-415f-a765-9da981ff6024;"{""type"":""LineString"",""coordinates"":[[11.8195,53.4264],[11.8195,53.4268]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 43;0.00839819;b8e95bf0-3ba8-4d53-a0bf-a3720fb785fb;34031e92-3444-47d5-94ae-cceeb5d96bb2;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
c6501262-2e05-462b-8872-445d2aa1cab8;"{""type"":""LineString"",""coordinates"":[[11.8195,53.4272],[11.8195,53.4275]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 99;0.0157523;120eaa58-a500-4ae2-a86a-56a40b931ec1;9d136a6b-5fdc-44ed-a5ed-599a55281024;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
caac4b4b-4871-4e20-994c-6517931546cb;"{""type"":""LineString"",""coordinates"":[[11.8201,53.4229],[11.8201,53.4232]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 91;0.0220129;83da8d60-405a-45f7-9bb9-9d35607b7927;24b63115-12eb-4e77-b9ef-ca474fed960f;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
e9721561-53c0-45cc-a8ed-28861ef9dc66;"{""type"":""LineString"",""coordinates"":[[11.8198,53.4216],[11.8198,53.4221]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 7;0.0333523;883edf38-9a18-4f61-981a-691aaf436cc7;b565ae3b-68f9-4bca-816d-9b0fc1c6b13f;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
ab143df6-d050-47b6-911a-93e462d928ac;"{""type"":""LineString"",""coordinates"":[[11.8173,53.4234],[11.8166,53.4238]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 73;0.0287121;e68a088d-cf1a-40b7-9b1a-e0933352f4e6;4129e079-6712-4275-911c-36729d698c42;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
ab7ab785-36ba-4da1-b176-a7c636cb1372;"{""type"":""LineString"",""coordinates"":[[11.8213,53.4267],[11.8213,53.4264]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 22;0.0102382;dc54bd8a-b7d8-4e99-adb0-d6ee5084241c;18b4157b-0e47-4c5a-adb8-ccae47372336;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
1ae90a03-52a3-40ef-8e06-4ba01888aa5c;"{""type"":""LineString"",""coordinates"":[[11.816,53.4222],[11.816,53.4227]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 44;0.00743191;62d603c3-f306-40b3-a665-ba9892d226f0;3faac527-0ff3-44a7-9e4f-24a41940da90;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
20be9235-f4db-4753-9fa1-223c8519fcd3;"{""type"":""LineString"",""coordinates"":[[11.8175,53.4253],[11.8175,53.4257]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 66;0.00791441;73e7a7e8-2154-46ea-9727-a4916af3570c;5f153bf6-4f25-41f1-8545-18fe6323bc49;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
558e1545-a944-419a-9153-83caa09e1a3c;"{""type"":""LineString"",""coordinates"":[[11.8162,53.4273],[11.8162,53.4277]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 42;0.00357726;0d6ef8f6-0ba1-4fa7-8e63-e55cee12b165;2d33314e-31db-4ad4-a898-2be5d56a896d;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
38d60cf7-6099-4bc0-a616-0f0b66c70c9a;"{""type"":""LineString"",""coordinates"":[[11.8201,53.4232],[11.8201,53.4236]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 67;0.0179092;24b63115-12eb-4e77-b9ef-ca474fed960f;f713593a-3fd3-410a-ac08-74202d4f5798;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
