uuid;geo_position;id;operates_from;operates_until;operator;slack;subnet;v_rated;v_target;volt_lvl
d6dbb0ae-13c9-438e-93b3-b6c63a0708df;"{""type"":""Point"",""coordinates"":[11.816,53.4206],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 89;;;;false;2;0.4;1.0;Niederspannung
5596da2f-ca32-4ad3-81da-1ffa17cd3d7b;"{""type"":""Point"",""coordinates"":[11.8198,53.4203],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 102;;;;false;2;0.4;1.0;Niederspannung
ad30322c-0c99-4669-8e4b-25265087a66d;"{""type"":""Point"",""coordinates"":[11.8166,53.4227],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 65;;;;false;2;0.4;1.0;Niederspannung
120eaa58-a500-4ae2-a86a-56a40b931ec1;"{""type"":""Point"",""coordinates"":[11.8195,53.4272],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 57;;;;false;2;0.4;1.0;Niederspannung
29516ae3-6676-4797-99c1-1f0a32b989d8;"{""type"":""Point"",""coordinates"":[11.8195,53.425],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 52;;;;false;2;0.4;1.0;Niederspannung
24b63115-12eb-4e77-b9ef-ca474fed960f;"{""type"":""Point"",""coordinates"":[11.8201,53.4232],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 46;;;;false;2;0.4;1.0;Niederspannung
a7725293-05fc-447f-bc12-38b689b0a956;"{""type"":""Point"",""coordinates"":[11.8201,53.4225],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 72;;;;false;2;0.4;1.0;Niederspannung
3b86661a-187d-4aa6-bf37-2014789afc08;"{""type"":""Point"",""coordinates"":[11.8214,53.4218],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 20;;;;false;2;0.4;1.0;Niederspannung
a3ed5af5-1fcb-4fce-af0f-708d3d604124;"{""type"":""Point"",""coordinates"":[11.8196,53.4282],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 33;;;;false;2;0.4;1.0;Niederspannung
ec8f2c82-a1b2-487c-b573-250859e3b414;"{""type"":""Point"",""coordinates"":[11.8166,53.4241],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";MV2.101 Bus 5;;;;true;1;20.0;1.025;Mittelspannung
5f153bf6-4f25-41f1-8545-18fe6323bc49;"{""type"":""Point"",""coordinates"":[11.8175,53.4257],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 17;;;;false;2;0.4;1.0;Niederspannung
b565ae3b-68f9-4bca-816d-9b0fc1c6b13f;"{""type"":""Point"",""coordinates"":[11.8198,53.4221],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 70;;;;false;2;0.4;1.0;Niederspannung
8e809cf6-7e05-437c-89a6-f6ca135a403b;"{""type"":""Point"",""coordinates"":[11.815,53.4289],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 47;;;;false;2;0.4;1.0;Niederspannung
ca0b9e34-ddc8-405e-86a4-ab939626c4a2;"{""type"":""Point"",""coordinates"":[11.816,53.4214],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 99;;;;false;2;0.4;1.0;Niederspannung
3e6be3ac-2b51-4080-b815-391313612fc7;"{""type"":""Point"",""coordinates"":[11.815,53.4277],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 110;;;;false;2;0.4;1.0;Niederspannung
4749ab2b-4d96-4100-8081-73e77c797d6b;"{""type"":""Point"",""coordinates"":[11.8166,53.4241],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 73;;;;false;2;0.4;1.0;Niederspannung
3f6c26dd-842b-4dee-b71f-4aa32e2654ff;"{""type"":""Point"",""coordinates"":[11.8174,53.4281],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 97;;;;false;2;0.4;1.0;Niederspannung
c6dac3ab-f44f-4b87-800c-0f4da64673f1;"{""type"":""Point"",""coordinates"":[11.8191,53.422],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 10;;;;false;2;0.4;1.0;Niederspannung
eae8a04c-44f2-4da3-95f6-cae48f85737c;"{""type"":""Point"",""coordinates"":[11.8203,53.4221],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 45;;;;false;2;0.4;1.0;Niederspannung
94fe96b1-f36a-4edd-a107-4ff0376f1066;"{""type"":""Point"",""coordinates"":[11.8175,53.4265],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 61;;;;false;2;0.4;1.0;Niederspannung
31e6e197-719d-4aaf-8ca5-ab9e7549390e;"{""type"":""Point"",""coordinates"":[11.8196,53.4286],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 32;;;;false;2;0.4;1.0;Niederspannung
002a4495-96e4-49c9-abbe-8fccb3e9c83e;"{""type"":""Point"",""coordinates"":[11.8214,53.4229],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 90;;;;false;2;0.4;1.0;Niederspannung
c7e48384-5699-4a38-a887-7e15a9145202;"{""type"":""Point"",""coordinates"":[11.8191,53.4223],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 107;;;;false;2;0.4;1.0;Niederspannung
8ace5c2b-584a-4015-990f-6f1e14de4ddb;"{""type"":""Point"",""coordinates"":[11.8174,53.4273],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 27;;;;false;2;0.4;1.0;Niederspannung
c41ebab8-16a0-4a3a-b4af-26073932d462;"{""type"":""Point"",""coordinates"":[11.8168,53.4285],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 35;;;;false;2;0.4;1.0;Niederspannung
ab8c8f6c-e7a2-4b81-a0d7-5f13789267a2;"{""type"":""Point"",""coordinates"":[11.815,53.4269],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 113;;;;false;2;0.4;1.0;Niederspannung
9f1baf4e-12e1-41d1-8efc-81cfc78f1957;"{""type"":""Point"",""coordinates"":[11.8195,53.426],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 71;;;;false;2;0.4;1.0;Niederspannung
02e63e81-2e62-4ef6-8fdb-0b0905a437b6;"{""type"":""Point"",""coordinates"":[11.8191,53.4212],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 12;;;;false;2;0.4;1.0;Niederspannung
2d33314e-31db-4ad4-a898-2be5d56a896d;"{""type"":""Point"",""coordinates"":[11.8162,53.4277],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 48;;;;false;2;0.4;1.0;Niederspannung
b8e95bf0-3ba8-4d53-a0bf-a3720fb785fb;"{""type"":""Point"",""coordinates"":[11.8195,53.4264],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 49;;;;false;2;0.4;1.0;Niederspannung
d0bfabdb-0e83-423b-a20a-ab9197c4284e;"{""type"":""Point"",""coordinates"":[11.8213,53.4239],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 82;;;;false;2;0.4;1.0;Niederspannung
6b2881ce-3965-4f5e-98a3-74eb47b0a7ca;"{""type"":""Point"",""coordinates"":[11.8162,53.4284],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 53;;;;false;2;0.4;1.0;Niederspannung
af2b07ce-1a96-4b50-9e21-badf29eed519;"{""type"":""Point"",""coordinates"":[11.8198,53.4195],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 100;;;;false;2;0.4;1.0;Niederspannung
844c0b9c-058a-4228-a8c4-bf2defff6958;"{""type"":""Point"",""coordinates"":[11.8213,53.4293],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 1;;;;false;2;0.4;1.0;Niederspannung
a432b8ce-0462-478b-83e7-3107cd2e909c;"{""type"":""Point"",""coordinates"":[11.8213,53.4253],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 56;;;;false;2;0.4;1.0;Niederspannung
4129e079-6712-4275-911c-36729d698c42;"{""type"":""Point"",""coordinates"":[11.8166,53.4238],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 77;;;;false;2;0.4;1.0;Niederspannung
883edf38-9a18-4f61-981a-691aaf436cc7;"{""type"":""Point"",""coordinates"":[11.8198,53.4216],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 4;;;;false;2;0.4;1.0;Niederspannung
f2724954-34d3-4ddf-b6b0-7a1531639990;"{""type"":""Point"",""coordinates"":[11.8191,53.4235],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 6;;;;false;2;0.4;1.0;Niederspannung
5d3bcf55-0520-43ff-8d63-3d0eb421e442;"{""type"":""Point"",""coordinates"":[11.816,53.4234],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 91;;;;false;2;0.4;1.0;Niederspannung
3a557b4e-06b8-4f29-929f-81d95c42c897;"{""type"":""Point"",""coordinates"":[11.8213,53.4277],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 42;;;;false;2;0.4;1.0;Niederspannung
7dc43c81-9a61-45a0-9745-800a28bf4a9d;"{""type"":""Point"",""coordinates"":[11.8196,53.4278],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 50;;;;false;2;0.4;1.0;Niederspannung
fd4bebb8-40ca-4eed-92c0-cdd10b86ac20;"{""type"":""Point"",""coordinates"":[11.8191,53.4209],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 60;;;;false;2;0.4;1.0;Niederspannung
3464496c-7dd4-41e9-ae0a-99ade0b51572;"{""type"":""Point"",""coordinates"":[11.8213,53.4236],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 40;;;;false;2;0.4;1.0;Niederspannung
d38d936a-9c05-4bdc-8331-418fef27f492;"{""type"":""Point"",""coordinates"":[11.815,53.4281],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 109;;;;false;2;0.4;1.0;Niederspannung
58b551b6-83bd-4f1c-8d9c-8c9a7f638c0b;"{""type"":""Point"",""coordinates"":[11.8213,53.425],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 38;;;;false;2;0.4;1.0;Niederspannung
b5c1e826-63fd-4b0c-bec0-0c758389ef58;"{""type"":""Point"",""coordinates"":[11.8191,53.4239],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 104;;;;false;2;0.4;1.0;Niederspannung
7c35a794-f569-4a9c-acb0-d03647610086;"{""type"":""Point"",""coordinates"":[11.8166,53.4249],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 98;;;;false;2;0.4;1.0;Niederspannung
78815cf6-70db-432c-96e6-87fe8cf67eee;"{""type"":""Point"",""coordinates"":[11.815,53.4272],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 112;;;;false;2;0.4;1.0;Niederspannung
c5b6bfaf-1621-40a7-9c53-02cfb59c04d9;"{""type"":""Point"",""coordinates"":[11.822,53.4294],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 14;;;;false;2;0.4;1.0;Niederspannung
2b3d7fb8-0583-4d47-97b1-3b5f232fd462;"{""type"":""Point"",""coordinates"":[11.8213,53.4274],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 87;;;;false;2;0.4;1.0;Niederspannung
3fcb94e3-7781-4d83-9030-d9853822e78e;"{""type"":""Point"",""coordinates"":[11.8213,53.4243],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 85;;;;false;2;0.4;1.0;Niederspannung
f713593a-3fd3-410a-ac08-74202d4f5798;"{""type"":""Point"",""coordinates"":[11.8201,53.4236],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 79;;;;false;2;0.4;1.0;Niederspannung
47246a84-ad0e-4d04-9d98-1c9cd5d363c1;"{""type"":""Point"",""coordinates"":[11.8196,53.4289],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 16;;;;false;2;0.4;1.0;Niederspannung
9cdb3115-cc00-4d61-bc33-442e8f30fb63;"{""type"":""Point"",""coordinates"":[11.8213,53.4257],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 83;;;;false;2;0.4;1.0;Niederspannung
839ff0f4-93db-42ec-a928-bbc448b6cf5c;"{""type"":""Point"",""coordinates"":[11.8197,53.4207],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 69;;;;false;2;0.4;1.0;Niederspannung
e7908208-77b4-4059-806e-4857262992fc;"{""type"":""Point"",""coordinates"":[11.8196,53.4247],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 105;;;;false;2;0.4;1.0;Niederspannung
83da8d60-405a-45f7-9bb9-9d35607b7927;"{""type"":""Point"",""coordinates"":[11.8201,53.4229],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 2;;;;false;2;0.4;1.0;Niederspannung
9d136a6b-5fdc-44ed-a5ed-599a55281024;"{""type"":""Point"",""coordinates"":[11.8195,53.4275],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 9;;;;false;2;0.4;1.0;Niederspannung
3faac527-0ff3-44a7-9e4f-24a41940da90;"{""type"":""Point"",""coordinates"":[11.816,53.4227],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 15;;;;false;2;0.4;1.0;Niederspannung
5682ac05-7336-4ebc-a5d1-3b69c79fb3b1;"{""type"":""Point"",""coordinates"":[11.8166,53.4241],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 44;;;;false;2;0.4;1.0;Niederspannung
5b73ded9-3ca4-4f18-a2ab-c27b9a3dcf9d;"{""type"":""Point"",""coordinates"":[11.8166,53.423],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 36;;;;false;2;0.4;1.0;Niederspannung
594d101c-3a05-45e3-a061-9189f3e848b7;"{""type"":""Point"",""coordinates"":[11.8198,53.4192],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 88;;;;false;2;0.4;1.0;Niederspannung
7b81b518-00e0-4ff1-b4cf-876903958d7a;"{""type"":""Point"",""coordinates"":[11.8213,53.4271],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 8;;;;false;2;0.4;1.0;Niederspannung
a882e666-82d1-4ba6-87df-fc702fe06187;"{""type"":""Point"",""coordinates"":[11.8169,53.4289],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 74;;;;false;2;0.4;1.0;Niederspannung
1403edf9-e47c-4705-8563-83bcd639482e;"{""type"":""Point"",""coordinates"":[11.8213,53.4286],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 75;;;;false;2;0.4;1.0;Niederspannung
03b2aa45-84f6-48c0-9dab-427e046a5672;"{""type"":""Point"",""coordinates"":[11.8196,53.4253],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 22;;;;false;2;0.4;1.0;Niederspannung
6ee7ea93-ea9c-40cb-b79a-1c5f287c97a5;"{""type"":""Point"",""coordinates"":[11.8221,53.4286],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 66;;;;false;2;0.4;1.0;Niederspannung
88cf719a-92df-4dfd-9a83-f84330e28fe0;"{""type"":""Point"",""coordinates"":[11.815,53.4285],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 108;;;;false;2;0.4;1.0;Niederspannung
80962bd3-a10f-4ed2-ba6a-3e802189939c;"{""type"":""Point"",""coordinates"":[11.8201,53.4239],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 21;;;;false;2;0.4;1.0;Niederspannung
80b8d1f8-7e83-421d-a95a-c193fc35f4f7;"{""type"":""Point"",""coordinates"":[11.8175,53.427],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 95;;;;false;2;0.4;1.0;Niederspannung
b909fb45-b6ee-427f-afd7-e8a0ec7274c6;"{""type"":""Point"",""coordinates"":[11.8213,53.4225],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 92;;;;false;2;0.4;1.0;Niederspannung
57b40047-4f9d-46bb-bf19-c0a86bbd4f5b;"{""type"":""Point"",""coordinates"":[11.8166,53.4234],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 37;;;;false;2;0.4;1.0;Niederspannung
18b4157b-0e47-4c5a-adb8-ccae47372336;"{""type"":""Point"",""coordinates"":[11.8213,53.4264],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 5;;;;false;2;0.4;1.0;Niederspannung
8726dc29-621e-4455-a541-cd88d7da457f;"{""type"":""Point"",""coordinates"":[11.8166,53.4257],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 96;;;;false;2;0.4;1.0;Niederspannung
814f784b-687f-4dd5-8a91-c7772c916d46;"{""type"":""Point"",""coordinates"":[11.8174,53.4262],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 19;;;;false;2;0.4;1.0;Niederspannung
7efabb8d-ba17-4487-96d9-5744b1fedf8a;"{""type"":""Point"",""coordinates"":[11.8166,53.4245],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 23;;;;false;2;0.4;1.0;Niederspannung
15a86f7d-fb73-49a4-af6a-25b14122378d;"{""type"":""Point"",""coordinates"":[11.8191,53.4227],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 11;;;;false;2;0.4;1.0;Niederspannung
34031e92-3444-47d5-94ae-cceeb5d96bb2;"{""type"":""Point"",""coordinates"":[11.8195,53.4268],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 106;;;;false;2;0.4;1.0;Niederspannung
35748e60-3be8-4930-8a61-209fd5df1bec;"{""type"":""Point"",""coordinates"":[11.815,53.4293],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 30;;;;false;2;0.4;1.0;Niederspannung
50cac08e-bf24-4526-9466-53ca5edccd15;"{""type"":""Point"",""coordinates"":[11.8166,53.4253],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Bus 64;;;;false;2;0.4;1.0;Niederspannung
